ID,Name,lodRange,lod0ClusterType,lod1ClusterType,lod2ClusterType,pad0,distributionType,baseDensity,model0Name,flatTextureName,billboardTextureName,normalInfluence,inclinationMax,inclinationJitter,scaleBaseMin,scaleBaseMax,scaleHeightMin,scaleHeightMax,colorShade1_r,colorShade1_g,colorShade1_b,colorShade2_r,colorShade2_g,colorShade2_b,flatSplitType,flatBladeCount,flatSlant,flatRadius,castShadow,windAmplitude,pad1,windCycle,orientationAngle,orientationRange,spacing,dithering,pad,simpleModelName,model1Name,
281,,0,1,2,2,[0|0],0,0.5,AEG098_183,AET240_124_a,AET240_124_a,90,45,5,95,105,66,84,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
282,,0,1,2,2,[0|0],0,0.5,AEG098_184,AET240_124_a,AET240_124_a,90,45,5,95,105,66,84,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
284,,108,1,5,0,[0|0],0,1,AEG001_068,AET005_004_a,AET005_004_a,90,30,0,85,110,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_377,AEG001_378
288,,0,1,2,0,[0|0],0,1.25,AEG098_189,AET250_461_a,AET250_461_a,90,30,0,95,105,66,84,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
295,,14,1,5,5,[0|0],0,0.5,AEG098_198,AET270_491_a,AET270_491_a,100,30,0,65,100,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG098_198
296,,14,1,5,5,[0|0],0,0.5,AEG098_199,,,100,30,0,65,100,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG098_199
300,,110,1,5,5,[0|0],0,1,AEG210_557,,,90,30,0,100,130,35,104,180,180,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG210_558
311,,2,1,0,0,[0|0],0,0.7,AEG098_236,AET005_031_a,AET005_031_a,100,60,0,65,100,66,64,255,255,255,255,255,255,0,1,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
317,,108,1,5,0,[0|0],0,1,AEG098_302,AET005_004_a,AET005_004_a,90,30,0,85,110,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_377,AEG001_378
337,,14,1,2,0,[0|0],0,0.5,AEG098_156,AET005_031_a,AET005_031_a,100,30,0,30,160,63,104,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
338,,14,1,5,0,[0|0],0,0.5,AEG098_163,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG098_163,AEG098_163
339,,14,1,5,0,[0|0],0,0.5,AEG098_165,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG098_165,AEG098_165
340,,14,1,5,0,[0|0],0,0.5,AEG098_166,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG098_166,AEG098_166
342,,109,1,5,5,[0|0],0,1.25,AEG009_030,AET005_004_a,AET005_004_a,90,30,0,100,130,35,104,255,180,180,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG009_031,AEG009_031
343,,111,1,5,5,[0|0],0,0.75,AEG009_032,AET005_004_a,AET005_004_a,90,30,0,60,110,14,84,220,250,200,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG009_031,AEG009_031
349,,14,1,5,0,[0|0],0,0.5,AEG098_270,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG098_270,AEG098_270
358,,14,1,5,0,[0|0],0,0.5,AEG001_315,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_315,AEG001_316
361,,14,1,1,0,[0|0],0,0.35,AEG001_335,AET005_004_a,AET005_004_a,90,10,0,100,100,35,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_335,AEG001_335
362,,14,1,5,0,[0|0],0,0.35,AEG001_336,AET005_004_a,AET005_004_a,90,10,0,100,100,35,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_254,AEG001_536
363,,14,1,2,0,[0|0],0,1,AEG098_020,AET005_031_a,AET005_031_a,100,30,0,90,100,63,88,255,255,255,255,255,255,0,6,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
364,,14,1,2,0,[0|0],0,0.5,AEG098_026,AET005_031_a,AET005_031_a,100,30,0,65,100,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
365,,14,1,1,0,[0|0],0,0.35,AEG098_028,AET005_031_a,AET005_031_a,100,30,0,65,100,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
366,,14,1,1,0,[0|0],0,2,AEG098_022,AET005_031_a,AET005_031_a,100,30,0,65,100,46,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
367,,14,1,5,0,[0|0],0,0.5,AEG098_163,AET005_004_a,AET005_004_a,90,30,0,85,110,52,120,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG098_163,AEG098_163
407,,110,1,5,5,[0|0],0,1.25,AEG001_061,AET005_004_a,AET005_004_a,90,30,0,90,110,38,96,180,180,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_061,AEG001_062
408,,111,1,5,5,[0|0],0,1,AEG001_063,AET005_004_a,AET005_004_a,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG001_065,AEG001_064
442,,109,1,5,5,[0|0],0,1.25,AEG009_030,AET005_004_a,AET005_004_a,90,30,0,100,130,35,104,255,180,180,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG009_031,AEG009_031
443,,111,1,5,5,[0|0],0,0.75,AEG009_032,AET005_004_a,AET005_004_a,90,30,0,60,110,14,84,220,250,200,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],AEG009_031,AEG009_031
1001,,110,1,5,5,[0|0],0,1.25,AEG400_682,,,90,30,0,80,120,56,96,255,180,180,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG400_684
1002,,111,1,5,5,[0|0],0,0.75,AEG400_683,,,90,30,0,80,120,56,96,220,250,200,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG400_684
2000,,410,1,5,0,[0|0],0,0.6,AEG460_001,AET005_004_a,AET005_004_a,90,30,0,90,110,38,96,175,155,125,255,255,255,0,2,0,0,0,80,0,40,0,10,0,0,[0|0|0],,AEG461_001
2010,,315,5,5,0,[0|0],0,0.05,AEG460_009,,,90,30,0,80,120,42,136,255,190,145,0,0,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG461_006
2020,,313,1,5,0,[0|0],0,0.6,AEG460_010,,,90,30,0,90,110,38,96,100,100,100,255,255,255,0,2,0,0,0,80,0,40,0,10,0,0,[0|0|0],,AEG461_001
2021,,311,1,0,0,[0|0],0,0.5,AEG460_002,,,90,10,0,90,120,63,96,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2024,,412,0,1,1,[0|0],0,0.4,AEG461_025,,,90,30,0,90,120,63,96,255,255,255,255,255,255,0,2,0,0,0,80,0,40,0,10,0,0,[0|0|0],,
2028,,412,0,1,1,[0|0],0,0.4,AEG461_014,,,90,10,0,90,120,63,96,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2040,,110,1,5,5,[0|0],0,1,AEG460_030,,,90,30,0,90,110,38,96,175,155,125,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG461_015
2041,,111,1,5,5,[0|0],0,1,AEG460_031,,,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG461_015
2042,,111,1,1,0,[0|0],0,0.1,AEG460_032,,,90,10,0,100,100,35,80,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG460_032
2046,,110,1,5,5,[0|0],0,0.5,AEG460_036,,,90,30,0,90,110,38,96,175,155,125,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG461_016
2047,,111,1,5,5,[0|0],0,0.5,AEG460_037,,,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,AEG461_016
2048,,111,1,5,0,[0|0],0,0.5,AEG460_038,,,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2049,,111,1,5,0,[0|0],0,0.5,AEG460_036,,,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2050,,111,1,5,0,[0|0],0,0.5,AEG460_036,,,90,30,0,60,110,14,84,180,180,100,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2220,,313,1,5,0,[0|0],0,0.6,AEG460_110,,,90,30,0,90,110,38,96,100,100,100,255,255,255,0,2,0,0,0,80,0,40,0,10,0,0,[0|0|0],,AEG461_110
2221,,311,1,0,0,[0|0],0,0.5,AEG460_112,,,90,10,0,90,120,63,96,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
2999,,410,1,0,0,[0|0],0,0.5,,,,90,30,0,85,115,60,92,255,255,255,255,255,255,0,2,0,0,0,80,0,40,-1,-1,0,0,[0|0|0],,
