ID,Name,baseWepId,gemId,reinforceLv,pad,
165,,2000000,165,0,[0|0|0|0|0|0|0]
166,,2000000,166,0,[0|0|0|0|0|0|0]
167,,2000000,167,0,[0|0|0|0|0|0|0]
168,,2000000,168,0,[0|0|0|0|0|0|0]
169,,2000000,169,0,[0|0|0|0|0|0|0]
170,,2000000,170,0,[0|0|0|0|0|0|0]
171,,12060000,171,0,[0|0|0|0|0|0|0]
172,,21000000,50900,0,[0|0|0|0|0|0|0]
173,,2000000,173,0,[0|0|0|0|0|0|0]
174,,2000000,174,0,[0|0|0|0|0|0|0]
175,,2000000,175,0,[0|0|0|0|0|0|0]
176,,2000000,176,0,[0|0|0|0|0|0|0]
177,,2000000,177,0,[0|0|0|0|0|0|0]
178,,4000000,178,0,[0|0|0|0|0|0|0]
179,,2000000,179,0,[0|0|0|0|0|0|0]
180,,2000000,180,0,[0|0|0|0|0|0|0]
181,,2000000,181,0,[0|0|0|0|0|0|0]
182,,2000000,182,0,[0|0|0|0|0|0|0]
183,,2000000,183,0,[0|0|0|0|0|0|0]
184,,2000000,184,0,[0|0|0|0|0|0|0]
185,,11000000,185,0,[0|0|0|0|0|0|0]
186,,31000000,186,0,[0|0|0|0|0|0|0]
187,,31000000,187,0,[0|0|0|0|0|0|0]
188,,23020000,185,0,[0|0|0|0|0|0|0]
189,,21000000,185,0,[0|0|0|0|0|0|0]
190,,2000000,190,0,[0|0|0|0|0|0|0]
191,,2000000,191,0,[0|0|0|0|0|0|0]
192,,2000000,80200,0,[0|0|0|0|0|0|0]
193,,2000000,60100,0,[0|0|0|0|0|0|0]
194,,2000000,194,0,[0|0|0|0|0|0|0]
197,,10000000,103,0,[0|0|0|0|0|0|0]
198,,16000000,103,0,[0|0|0|0|0|0|0]
199,,16000000,118,0,[0|0|0|0|0|0|0]
200,,16000000,122,0,[0|0|0|0|0|0|0]
201,,16000000,123,0,[0|0|0|0|0|0|0]
202,,2000000,195,0,[0|0|0|0|0|0|0]
203,,3000000,195,0,[0|0|0|0|0|0|0]
204,,16000000,195,0,[0|0|0|0|0|0|0]
205,,24000000,196,0,[0|0|0|0|0|0|0]
206,,2000000,197,0,[0|0|0|0|0|0|0]
207,,32000000,146,0,[0|0|0|0|0|0|0]
208,,30000000,146,0,[0|0|0|0|0|0|0]
209,,32000000,147,0,[0|0|0|0|0|0|0]
210,,30000000,147,0,[0|0|0|0|0|0|0]
211,,30000000,148,0,[0|0|0|0|0|0|0]
212,,1000000,148,0,[0|0|0|0|0|0|0]
213,,7000000,148,0,[0|0|0|0|0|0|0]
214,,32000000,154,0,[0|0|0|0|0|0|0]
215,,30000000,154,0,[0|0|0|0|0|0|0]
216,,31000000,198,0,[0|0|0|0|0|0|0]
217,,16000000,173,0,[0|0|0|0|0|0|0]
218,,16000000,22100,0,[0|0|0|0|0|0|0]
219,,17060000,22100,0,[0|0|0|0|0|0|0]
220,,18020000,22100,0,[0|0|0|0|0|0|0]
221,,19000000,22100,0,[0|0|0|0|0|0|0]
300,,22000000,65000,0,[0|0|0|0|0|0|0]
301,,2000000,65000,0,[0|0|0|0|0|0|0]
302,,10000000,65000,0,[0|0|0|0|0|0|0]
303,,3000000,65000,0,[0|0|0|0|0|0|0]
304,,4000000,65000,0,[0|0|0|0|0|0|0]
305,,7000000,65000,0,[0|0|0|0|0|0|0]
306,,9000000,65000,0,[0|0|0|0|0|0|0]
307,,14000000,65000,0,[0|0|0|0|0|0|0]
308,,23040000,65000,0,[0|0|0|0|0|0|0]
309,,23010000,65000,0,[0|0|0|0|0|0|0]
310,,15000000,65000,0,[0|0|0|0|0|0|0]
311,,11000000,65000,0,[0|0|0|0|0|0|0]
312,,13010000,65000,0,[0|0|0|0|0|0|0]
313,,12060000,65000,0,[0|0|0|0|0|0|0]
314,,16000000,65000,0,[0|0|0|0|0|0|0]
315,,17010000,65000,0,[0|0|0|0|0|0|0]
316,,18000000,65000,0,[0|0|0|0|0|0|0]
317,,8000000,65000,0,[0|0|0|0|0|0|0]
318,,21000000,65000,0,[0|0|0|0|0|0|0]
319,,19000000,65000,0,[0|0|0|0|0|0|0]
320,,22000000,65100,0,[0|0|0|0|0|0|0]
321,,2000000,65100,0,[0|0|0|0|0|0|0]
322,,10000000,65100,0,[0|0|0|0|0|0|0]
323,,3000000,65100,0,[0|0|0|0|0|0|0]
324,,4000000,65100,0,[0|0|0|0|0|0|0]
325,,7000000,65100,0,[0|0|0|0|0|0|0]
326,,9000000,65100,0,[0|0|0|0|0|0|0]
327,,14000000,65100,0,[0|0|0|0|0|0|0]
328,,23040000,65100,0,[0|0|0|0|0|0|0]
329,,23010000,65100,0,[0|0|0|0|0|0|0]
330,,15000000,65100,0,[0|0|0|0|0|0|0]
331,,11000000,65100,0,[0|0|0|0|0|0|0]
332,,13010000,65100,0,[0|0|0|0|0|0|0]
333,,12060000,65100,0,[0|0|0|0|0|0|0]
334,,16000000,65100,0,[0|0|0|0|0|0|0]
335,,17010000,65100,0,[0|0|0|0|0|0|0]
336,,18000000,65100,0,[0|0|0|0|0|0|0]
337,,8000000,65100,0,[0|0|0|0|0|0|0]
338,,21000000,65100,0,[0|0|0|0|0|0|0]
339,,19000000,65100,0,[0|0|0|0|0|0|0]
340,,3000000,112,0,[0|0|0|0|0|0|0]
341,,18030000,112,0,[0|0|0|0|0|0|0]
345,,3000000,128,0,[0|0|0|0|0|0|0]
346,,10000000,128,0,[0|0|0|0|0|0|0]
350,,2000000,22700,0,[0|0|0|0|0|0|0]
355,,2000000,22800,0,[0|0|0|0|0|0|0]
360,,10000000,20200,0,[0|0|0|0|0|0|0]
365,,21000000,138,0,[0|0|0|0|0|0|0]
370,,18030000,139,0,[0|0|0|0|0|0|0]
500,,7140000,21000,0,[0|0|0|0|0|0|0]
501,,16010000,60000,0,[0|0|0|0|0|0|0]
502,,11010000,0,0,[0|0|0|0|0|0|0]
503,,30030000,70200,0,[0|0|0|0|0|0|0]
504,,3000000,21600,0,[0|0|0|0|0|0|0]
1000,,3000000,1000,0,[0|0|0|0|0|0|0]
1001,,2000000,1001,0,[0|0|0|0|0|0|0]
1002,,2000000,1002,0,[0|0|0|0|0|0|0]
1003,,16000000,1003,0,[0|0|0|0|0|0|0]
1004,,2000500,1004,0,[0|0|0|0|0|0|0]
1005,,2001000,1005,0,[0|0|0|0|0|0|0]
1006,,3000700,1006,0,[0|0|0|0|0|0|0]
1007,,3000300,1007,0,[0|0|0|0|0|0|0]
1008,,2000300,1008,0,[0|0|0|0|0|0|0]
1009,,3000100,1009,0,[0|0|0|0|0|0|0]
1010,,2000800,1010,0,[0|0|0|0|0|0|0]
1011,,16000900,1011,0,[0|0|0|0|0|0|0]
1012,,2000500,1012,0,[0|0|0|0|0|0|0]
1013,,2000100,1013,0,[0|0|0|0|0|0|0]
1014,,2000300,1014,0,[0|0|0|0|0|0|0]
1015,,2000400,1015,0,[0|0|0|0|0|0|0]
1016,,2000200,1016,0,[0|0|0|0|0|0|0]
1017,,2000200,1017,0,[0|0|0|0|0|0|0]
3010,,34910000,30900,4,[0|0|0|0|0|0|0]
3040,,17900000,12200,4,[0|0|0|0|0|0|0]
3041,,34970000,30900,0,[0|0|0|0|0|0|0]
3042,,34970000,30900,5,[0|0|0|0|0|0|0]
3090,,16010000,50300,7,[0|0|0|0|0|0|0]
3091,,32900000,30900,10,[0|0|0|0|0|0|0]
3092,,16010000,50300,0,[0|0|0|0|0|0|0]
3093,,32900000,30900,0,[0|0|0|0|0|0|0]
3110,,18030000,11100,8,[0|0|0|0|0|0|0]
3111,,34950000,30900,0,[0|0|0|0|0|0|0]
3120,,3050000,21400,9,[0|0|0|0|0|0|0]
3121,,33950000,30900,10,[0|0|0|0|0|0|0]
3122,,3900000,21400,0,[0|0|0|0|0|0|0]
3123,,33940000,30900,0,[0|0|0|0|0|0|0]
3140,,20050000,50300,3,[0|0|0|0|0|0|0]
3141,,32920000,30900,10,[0|0|0|0|0|0|0]
3160,,33930000,30900,6,[0|0|0|0|0|0|0]
3180,,9010000,10100,7,[0|0|0|0|0|0|0]
3181,,34990000,30900,10,[0|0|0|0|0|0|0]
3182,,9000000,10100,5,[0|0|0|0|0|0|0]
3183,,9930000,10100,7,[0|0|0|0|0|0|0]
3190,,2090000,60400,1,[0|0|0|0|0|0|0]
3191,,34980000,30900,10,[0|0|0|0|0|0|0]
3192,,2092000,60400,1,[0|0|0|0|0|0|0]
3193,,34940000,30900,10,[0|0|0|0|0|0|0]
3210,,1150000,60400,10,[0|0|0|0|0|0|0]
3211,,34940000,30900,0,[0|0|0|0|0|0|0]
3230,,3160000,0,10,[0|0|0|0|0|0|0]
3240,,33950000,30900,7,[0|0|0|0|0|0|0]
3241,,34910000,30900,8,[0|0|0|0|0|0|0]
3250,,5030000,20000,10,[0|0|0|0|0|0|0]
3251,,33960000,30900,10,[0|0|0|0|0|0|0]
3260,,4900000,22000,6,[0|0|0|0|0|0|0]
3261,,34910000,30900,10,[0|0|0|0|0|0|0]
3262,,12200000,0,7,[0|0|0|0|0|0|0]
3270,,10050000,0,2,[0|0|0|0|0|0|0]
3271,,34950000,30900,0,[0|0|0|0|0|0|0]
3290,,6020000,10900,8,[0|0|0|0|0|0|0]
3291,,33920000,30900,10,[0|0|0|0|0|0|0]
3292,,6900000,0,0,[0|0|0|0|0|0|0]
3293,,33930000,30900,0,[0|0|0|0|0|0|0]
3310,,21070000,65400,7,[0|0|0|0|0|0|0]
3330,,33930000,30900,5,[0|0|0|0|0|0|0]
3340,,14140000,0,4,[0|0|0|0|0|0|0]
3350,,7080000,65200,10,[0|0|0|0|0|0|0]
3351,,34910000,30900,10,[0|0|0|0|0|0|0]
3390,,21110000,0,3,[0|0|0|0|0|0|0]
3391,,33970000,30900,6,[0|0|0|0|0|0|0]
3400,,22030000,80200,8,[0|0|0|0|0|0|0]
3430,,1040000,0,10,[0|0|0|0|0|0|0]
3440,,23930000,50600,8,[0|0|0|0|0|0|0]
3441,,43900000,30900,10,[0|0|0|0|0|0|0]
3442,,23930000,50600,0,[0|0|0|0|0|0|0]
3443,,43900000,30900,0,[0|0|0|0|0|0|0]
3450,,8900000,20900,6,[0|0|0|0|0|0|0]
3460,,1080000,80000,5,[0|0|0|0|0|0|0]
3461,,43110000,30900,10,[0|0|0|0|0|0|0]
3470,,20050000,80100,9,[0|0|0|0|0|0|0]
3510,,13010000,0,5,[0|0|0|0|0|0|0]
3511,,34930000,30900,5,[0|0|0|0|0|0|0]
3520,,33940000,30900,0,[0|0|0|0|0|0|0]
3530,,15900000,11000,6,[0|0|0|0|0|0|0]
3531,,15120700,11000,6,[0|0|0|0|0|0|0]
3532,,15120700,20800,7,[0|0|0|0|0|0|0]
3550,,9040000,0,4,[0|0|0|0|0|0|0]
3551,,1100000,80000,10,[0|0|0|0|0|0|0]
3552,,9040000,0,0,[0|0|0|0|0|0|0]
3553,,1100000,80000,0,[0|0|0|0|0|0|0]
3560,,13010000,11000,10,[0|0|0|0|0|0|0]
3561,,34920000,30900,0,[0|0|0|0|0|0|0]
3590,,2180000,20000,2,[0|0|0|0|0|0|0]
3591,,31190000,30500,10,[0|0|0|0|0|0|0]
3592,,33940000,30900,0,[0|0|0|0|0|0|0]
3600,,4070000,0,6,[0|0|0|0|0|0|0]
3610,,10000300,10300,18,[0|0|0|0|0|0|0]
3611,,30120000,30900,18,[0|0|0|0|0|0|0]
3612,,10000300,10300,25,[0|0|0|0|0|0|0]
3613,,30120000,30900,25,[0|0|0|0|0|0|0]
3670,,9900000,60600,7,[0|0|0|0|0|0|0]
3671,,1100000,30900,8,[0|0|0|0|0|0|0]
3680,,43020000,50300,9,[0|0|0|0|0|0|0]
3681,,11000000,50300,8,[0|0|0|0|0|0|0]
3682,,4900000,50300,6,[0|0|0|0|0|0|0]
3683,,16000000,50300,6,[0|0|0|0|0|0|0]
3684,,32210000,30900,9,[0|0|0|0|0|0|0]
3690,,12900000,20700,6,[0|0|0|0|0|0|0]
3700,,23900000,70000,18,[0|0|0|0|0|0|0]
3701,,23910000,30900,18,[0|0|0|0|0|0|0]
3702,,23900000,70000,25,[0|0|0|0|0|0|0]
3703,,23910000,30900,25,[0|0|0|0|0|0|0]
3710,,33940000,80000,18,[0|0|0|0|0|0|0]
3711,,31330000,30900,18,[0|0|0|0|0|0|0]
3712,,33940000,80000,25,[0|0|0|0|0|0|0]
3713,,31330000,30900,25,[0|0|0|0|0|0|0]
3720,,5040000,10100,10,[0|0|0|0|0|0|0]
3721,,34940000,30900,10,[0|0|0|0|0|0|0]
3730,,1030200,11900,25,[0|0|0|0|0|0|0]
3731,,30000000,30200,25,[0|0|0|0|0|0|0]
3740,,12060100,20800,25,[0|0|0|0|0|0|0]
3741,,31030000,30900,25,[0|0|0|0|0|0|0]
3750,,5000800,30200,25,[0|0|0|0|0|0|0]
3751,,33190000,30900,25,[0|0|0|0|0|0|0]
3760,,1010000,0,3,[0|0|0|0|0|0|0]
3761,,33920000,30900,10,[0|0|0|0|0|0|0]
3770,,1031100,10800,10,[0|0|0|0|0|0|0]
3771,,34910000,30900,10,[0|0|0|0|0|0|0]
3800,,33980000,30900,6,[0|0|0|0|0|0|0]
3820,,34920000,30900,0,[0|0|0|0|0|0|0]
3821,,32150000,0,10,[0|0|0|0|0|0|0]
3830,,16080000,50300,2,[0|0|0|0|0|0|0]
3831,,34920000,30900,10,[0|0|0|0|0|0|0]
3840,,23100000,0,7,[0|0|0|0|0|0|0]
3850,,19000900,12400,7,[0|0|0|0|0|0|0]
3851,,33260000,30900,7,[0|0|0|0|0|0|0]
3860,,1040000,0,10,[0|0|0|0|0|0|0]
3861,,34940000,30900,10,[0|0|0|0|0|0|0]
3870,,19020000,0,3,[0|0|0|0|0|0|0]
3880,,17910000,10500,6,[0|0|0|0|0|0|0]
3890,,7060000,12400,7,[0|0|0|0|0|0|0]
3900,,1190000,0,7,[0|0|0|0|0|0|0]
3901,,34940000,30900,7,[0|0|0|0|0|0|0]
3910,,12180000,10000,9,[0|0|0|0|0|0|0]
3911,,34040000,0,11,[0|0|0|0|0|0|0]
4031,,34690000,30900,0,[0|0|0|0|0|0|0]
4032,,42690000,548000,0,[0|0|0|0|0|0|0]
4033,,34690000,30900,0,[0|0|0|0|0|0|0]
4061,,11690000,0,0,[0|0|0|0|0|0|0]
4062,,34680000,30900,0,[0|0|0|0|0|0|0]
4071,,66690000,0,0,[0|0|0|0|0|0|0]
4072,,34670000,30900,0,[0|0|0|0|0|0|0]
4091,,9690000,0,0,[0|0|0|0|0|0|0]
4092,,21690000,0,0,[0|0|0|0|0|0|0]
4121,,22690000,403000,0,[0|0|0|0|0|0|0]
4122,,21690000,0,0,[0|0|0|0|0|0|0]
4131,,6690000,414000,0,[0|0|0|0|0|0|0]
4132,,34660000,30900,0,[0|0|0|0|0|0|0]
4141,,7591000,0,0,[0|0|0|0|0|0|0]
4151,,32590000,0,0,[0|0|0|0|0|0|0]
4161,,41590000,0,0,[0|0|0|0|0|0|0]
4162,,5690000,10100,0,[0|0|0|0|0|0|0]
4163,,19590000,0,0,[0|0|0|0|0|0|0]
4164,,34650000,30900,0,[0|0|0|0|0|0|0]
4171,,8690000,415000,0,[0|0|0|0|0|0|0]
4172,,31690000,30900,0,[0|0|0|0|0|0|0]
4181,,67690000,0,0,[0|0|0|0|0|0|0]
4182,,34500000,30900,0,[0|0|0|0|0|0|0]
4191,,61590000,0,0,[0|0|0|0|0|0|0]
4192,,21592000,0,0,[0|0|0|0|0|0|0]
4201,,33520000,30900,0,[0|0|0|0|0|0|0]
4211,,68510000,0,0,[0|0|0|0|0|0|0]
4212,,34630000,30900,6,[0|0|0|0|0|0|0]
4221,,7590000,0,0,[0|0|0|0|0|0|0]
4231,,66591000,0,0,[0|0|0|0|0|0|0]
4241,,3590000,0,0,[0|0|0|0|0|0|0]
4242,,43500000,30900,0,[0|0|0|0|0|0|0]
4251,,60690000,401000,0,[0|0|0|0|0|0|0]
4252,,60680000,200000,0,[0|0|0|0|0|0|0]
4253,,34500000,30900,0,[0|0|0|0|0|0|0]
4261,,1040000,22400,0,[0|0|0|0|0|0|0]
4271,,24590000,0,0,[0|0|0|0|0|0|0]
4281,,15590000,65000,0,[0|0|0|0|0|0|0]
4311,,68680000,407000,0,[0|0|0|0|0|0|0]
5000,,18030000,11100,8,[0|0|0|0|0|0|0]
5010,,5030000,20000,8,[0|0|0|0|0|0|0]
5020,,16010000,10500,7,[0|0|0|0|0|0|0]
5030,,9010000,10200,0,[0|0|0|0|0|0|0]
5040,,21070000,65400,0,[0|0|0|0|0|0|0]
9000,,30140800,30500,25,[0|0|0|0|0|0|0]
9001,,23110100,80100,25,[0|0|0|0|0|0|0]
9002,,11140100,50900,25,[0|0|0|0|0|0|0]
9003,,4000100,80100,25,[0|0|0|0|0|0|0]
9004,,7150300,12400,25,[0|0|0|0|0|0|0]
9005,,3080300,50200,25,[0|0|0|0|0|0|0]
9006,,20050200,80100,25,[0|0|0|0|0|0|0]
9007,,40050000,40100,25,[0|0|0|0|0|0|0]
9100,,18110200,10500,25,[0|0|0|0|0|0|0]
9101,,9001200,80100,25,[0|0|0|0|0|0|0]
9102,,19011100,12400,25,[0|0|0|0|0|0|0]
9103,,10010900,80100,25,[0|0|0|0|0|0|0]
9104,,1030800,60100,25,[0|0|0|0|0|0|0]
9105,,16111100,60600,25,[0|0|0|0|0|0|0]
9106,,16111100,10500,25,[0|0|0|0|0|0|0]
9107,,4000100,80100,25,[0|0|0|0|0|0|0]
9108,,32130100,30900,25,[0|0|0|0|0|0|0]
9109,,6020100,80100,25,[0|0|0|0|0|0|0]
9110,,1030800,80100,25,[0|0|0|0|0|0|0]
9111,,20050000,80100,10,[0|0|0|0|0|0|0]
9112,,19010900,12400,25,[0|0|0|0|0|0|0]
9113,,7081100,60600,25,[0|0|0|0|0|0|0]
10001,,2000100,10000,25,[0|0|0|0|0|0|0]
10002,,3000100,10000,25,[0|0|0|0|0|0|0]
10003,,4000100,10000,25,[0|0|0|0|0|0|0]
10004,,7000100,10000,25,[0|0|0|0|0|0|0]
10005,,8020100,10000,25,[0|0|0|0|0|0|0]
10006,,9000100,10000,25,[0|0|0|0|0|0|0]
10007,,10000100,10000,25,[0|0|0|0|0|0|0]
10010,,14000100,10000,25,[0|0|0|0|0|0|0]
10011,,15000100,10000,25,[0|0|0|0|0|0|0]
10012,,11000100,10000,25,[0|0|0|0|0|0|0]
10013,,12000100,10000,25,[0|0|0|0|0|0|0]
10014,,13000100,10000,25,[0|0|0|0|0|0|0]
10022,,23040100,10000,25,[0|0|0|0|0|0|0]
10050,,1000200,10100,25,[0|0|0|0|0|0|0]
10051,,2000200,10100,25,[0|0|0|0|0|0|0]
10052,,3000200,10100,25,[0|0|0|0|0|0|0]
10056,,9000200,10100,25,[0|0|0|0|0|0|0]
10057,,10000200,10100,25,[0|0|0|0|0|0|0]
10058,,5020200,10100,25,[0|0|0|0|0|0|0]
10059,,6020200,10100,25,[0|0|0|0|0|0|0]
10065,,16000200,10100,25,[0|0|0|0|0|0|0]
10066,,17060200,10100,25,[0|0|0|0|0|0|0]
10067,,18000200,10100,25,[0|0|0|0|0|0|0]
10101,,2000200,10200,25,[0|0|0|0|0|0|0]
10102,,3000200,10200,25,[0|0|0|0|0|0|0]
10106,,9000200,10200,25,[0|0|0|0|0|0|0]
10107,,10000200,10200,25,[0|0|0|0|0|0|0]
10108,,5020200,10200,25,[0|0|0|0|0|0|0]
10109,,6020200,10200,25,[0|0|0|0|0|0|0]
10115,,16000200,10200,25,[0|0|0|0|0|0|0]
10116,,17060200,10200,25,[0|0|0|0|0|0|0]
10117,,18000200,10200,25,[0|0|0|0|0|0|0]
10150,,1000200,10300,25,[0|0|0|0|0|0|0]
10151,,2000200,10300,25,[0|0|0|0|0|0|0]
10152,,3000200,10300,25,[0|0|0|0|0|0|0]
10154,,7000200,10300,25,[0|0|0|0|0|0|0]
10155,,8020200,10300,25,[0|0|0|0|0|0|0]
10156,,9000200,10300,25,[0|0|0|0|0|0|0]
10157,,10000200,10300,25,[0|0|0|0|0|0|0]
10160,,14000200,10300,25,[0|0|0|0|0|0|0]
10161,,15000200,10300,25,[0|0|0|0|0|0|0]
10165,,16000200,10300,25,[0|0|0|0|0|0|0]
10166,,17060200,10300,25,[0|0|0|0|0|0|0]
10167,,18000200,10300,25,[0|0|0|0|0|0|0]
10168,,19000200,10300,25,[0|0|0|0|0|0|0]
10207,,10000300,10500,25,[0|0|0|0|0|0|0]
10209,,6020300,10500,25,[0|0|0|0|0|0|0]
10215,,16000300,10500,25,[0|0|0|0|0|0|0]
10216,,17060300,10500,25,[0|0|0|0|0|0|0]
10217,,18000300,10500,25,[0|0|0|0|0|0|0]
10252,,3000100,10600,25,[0|0|0|0|0|0|0]
10253,,4000100,10600,25,[0|0|0|0|0|0|0]
10255,,8020100,10600,25,[0|0|0|0|0|0|0]
10260,,14000100,10600,25,[0|0|0|0|0|0|0]
10261,,15000100,10600,25,[0|0|0|0|0|0|0]
10262,,11000100,10600,25,[0|0|0|0|0|0|0]
10263,,12000100,10600,25,[0|0|0|0|0|0|0]
10264,,13000100,10600,25,[0|0|0|0|0|0|0]
10272,,23040100,10600,25,[0|0|0|0|0|0|0]
10302,,3000100,10700,25,[0|0|0|0|0|0|0]
10303,,4000100,10700,25,[0|0|0|0|0|0|0]
10305,,8020100,10700,25,[0|0|0|0|0|0|0]
10310,,14000100,10700,25,[0|0|0|0|0|0|0]
10311,,15000100,10700,25,[0|0|0|0|0|0|0]
10312,,11000100,10700,25,[0|0|0|0|0|0|0]
10313,,12000100,10700,25,[0|0|0|0|0|0|0]
10314,,13000100,10700,25,[0|0|0|0|0|0|0]
10322,,23040100,10700,25,[0|0|0|0|0|0|0]
10350,,1001100,10800,25,[0|0|0|0|0|0|0]
10351,,2001100,10800,25,[0|0|0|0|0|0|0]
10352,,3001100,10800,25,[0|0|0|0|0|0|0]
10356,,9001100,10800,25,[0|0|0|0|0|0|0]
10357,,10001100,10800,25,[0|0|0|0|0|0|0]
10358,,5021100,10800,25,[0|0|0|0|0|0|0]
10359,,6021100,10800,25,[0|0|0|0|0|0|0]
10365,,16001100,10800,25,[0|0|0|0|0|0|0]
10366,,17061100,10800,25,[0|0|0|0|0|0|0]
10367,,18001100,10800,25,[0|0|0|0|0|0|0]
10400,,1000200,10900,25,[0|0|0|0|0|0|0]
10401,,2000200,10900,25,[0|0|0|0|0|0|0]
10402,,3000200,10900,25,[0|0|0|0|0|0|0]
10406,,9000200,10900,25,[0|0|0|0|0|0|0]
10407,,10000200,10900,25,[0|0|0|0|0|0|0]
10408,,5020200,10900,25,[0|0|0|0|0|0|0]
10409,,6020200,10900,25,[0|0|0|0|0|0|0]
10415,,16000200,10900,25,[0|0|0|0|0|0|0]
10416,,17060200,10900,25,[0|0|0|0|0|0|0]
10417,,18000200,10900,25,[0|0|0|0|0|0|0]
10452,,3000300,11000,25,[0|0|0|0|0|0|0]
10454,,7000300,11000,25,[0|0|0|0|0|0|0]
10455,,8020300,11000,25,[0|0|0|0|0|0|0]
10460,,14000300,11000,25,[0|0|0|0|0|0|0]
10461,,15000300,11000,25,[0|0|0|0|0|0|0]
10462,,11000300,11000,25,[0|0|0|0|0|0|0]
10463,,12000300,11000,25,[0|0|0|0|0|0|0]
10464,,13000300,11000,25,[0|0|0|0|0|0|0]
10468,,19000300,11000,25,[0|0|0|0|0|0|0]
10515,,16000100,11100,25,[0|0|0|0|0|0|0]
