ID,Name,regionType,category,padding1,dummyPoly1,dummyPoly2,radius,angle,depth,width,height,baseHeightOffset,angleCheckType,padding2,allowAngle,spotDummyPoly,textBoxType,padding3,padding5,isInvalidForRide,isGrayoutForRide,isInvalidForCrouching,isGrayoutForCrouching,padding4,textId,invalidFlag,grayoutFlag,overrideActionButtonIdForRide,execInvalidTime,padding6,
5000,,0,5,[0|0],195,-1,1.5,90,0,0,0.5,-0.25,0,[0|0|0],45,-1,0,[0|0],0,0,1,0,1,0,3300,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5010,,0,5,[0|0],194,-1,1.5,90,0,0,0.5,-0.25,0,[0|0|0],45,-1,0,[0|0],0,0,1,0,1,0,3301,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6000,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6001,,0,11,[0|0],-1,-1,1.2,180,0,0,1,-0.25,0,[0|0|0],90,-1,0,[0|0],0,0,0,0,0,0,7000,0,0,-1,0.51,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6100,,0,5,[0|0],-1,-1,1.5,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1800,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6101,,0,5,[0|0],-1,-1,1.5,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1810,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6102,,0,5,[0|0],-1,-1,5.25,180,0,0,0.6,0.05,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1830,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6103,,0,5,[0|0],-1,-1,5.25,180,0,0,0.6,0.05,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1830,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6200,,0,4,[0|0],-1,-1,4.5,180,0,0,1,-0.25,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6210,,0,4,[0|0],-1,-1,3.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6220,,0,5,[0|0],-1,-1,6.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6221,,0,4,[0|0],-1,-1,6.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7060,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6222,,0,4,[0|0],-1,-1,7.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6230,,0,2,[0|0],-1,-1,2.5,45,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7150,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6231,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6240,,0,4,[0|0],-1,-1,8.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6250,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7030,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6260,,0,4,[0|0],-1,-1,2.5,180,0,0,3.5,-2.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6270,,0,4,[0|0],-1,-1,3.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6271,,0,4,[0|0],-1,-1,15.5,180,0,0,5.5,-3.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6280,,0,4,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6290,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7090,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6291,,0,4,[0|0],-1,-1,3.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6292,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7100,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6300,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6310,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7050,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6320,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7080,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6321,,0,4,[0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7120,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6330,,0,4,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7110,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6331,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7111,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6332,,0,4,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6333,,0,4,[0|0],-1,-1,2.5,50,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6340,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7130,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6350,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7140,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6360,,0,4,[0|0],-1,-1,6,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6361,,0,2,[0|0],-1,-1,3,180,0,0,2.5,-1.75,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,2000,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6370,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7170,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6380,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7190,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6390,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7200,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6400,,0,4,[0|0],-1,-1,2.5,180,0,0,1,-0.25,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6410,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7211,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6411,,0,2,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7211,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6412,,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7211,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6413,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7210,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6414,,0,4,[0|0],-1,-1,2.5,180,0,0,3,-2,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6420,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7220,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6430,,0,4,[0|0],270,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7230,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6440,,0,2,[0|0],-1,-1,1.5,180,0,0,1,-0.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7242,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6450,,0,2,[0|0],-1,-1,1.5,180,0,0,1,-0.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7240,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6460,,0,2,[0|0],-1,-1,1.5,180,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7241,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6470,,0,4,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],45,-1,0,[0|0],0,0,1,0,0,0,7160,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6471,,0,2,[0|0],-1,-1,1.5,180,0,0,1.5,-0.75,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7161,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6472,,0,2,[0|0],-1,-1,1.5,180,0,0,1.5,-0.75,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7162,0,0,-1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6480,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7180,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6490,,0,4,[0|0],-1,-1,4,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6500,,0,4,[0|0],-1,-1,3.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6510,,0,2,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7260,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6511,,0,8,[0|0],-1,-1,1.5,180,0,0,1.5,-0.75,0,[0|0|0],180,-1,0,[0|0],0,0,0,0,0,0,50000100,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6519,,0,4,[0|0],-1,-1,11,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7250,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6520,,1,5,[0|0],-1,-1,0,180,2.2,0.5,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010530,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6521,,1,5,[0|0],-1,-1,0,180,2.8,0.8,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010530,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6522,,1,5,[0|0],-1,-1,0,180,3.5,1,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010530,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6523,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010530,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6530,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010550,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6531,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010551,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6532,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010552,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6533,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010553,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6534,,1,5,[0|0],-1,-1,0,180,4.5,1.4,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,1,0,10010554,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6540,,0,4,[0|0],-1,-1,2.5,115,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
