ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,talkChrEntityId,eliminateTargetEntityId,summonedEventFlagId,isSpecial,pad1,pad2,buddyId,dopingSpEffectId,activateRange,overwriteReturnRange,overwriteActivateRegionEntityId,warnRegionEntityId,pad3,
16000112,,1,0,[0|0|0],16000112,16005860,16002112,0,0,[0|0|0],0,-1,999,-1,16002162,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
16000114,,1,0,[0|0|0],16000114,16005800,16002114,0,0,[0|0|0],0,1908,999,-1,16002164,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
16000116,,1,0,[0|0|0],16000116,16005510,16002116,0,0,[0|0|0],0,-1,999,-1,16002166,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
18000100,,1,0,[0|0|0],18000100,18005100,18002100,0,0,[0|0|0],0,-1,999,-1,18002102,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
19000130,,1,0,[0|0|0],19000130,19005130,19002130,0,0,[0|0|0],0,-1,999,-1,19002130,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20000100,,1,0,[0|0|0],20000100,20005100,20002100,0,0,[0|0|0],0,298000,999,-1,20002100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20000102,,1,0,[0|0|0],20000102,20005102,20002102,0,0,[0|0|0],0,298000,999,-1,20002102,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20010100,,1,0,[0|0|0],20010100,20015100,20012100,0,0,[0|0|0],0,298000,999,-1,20012100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20010102,,1,0,[0|0|0],20010102,20015102,20012102,0,0,[0|0|0],0,298000,999,-1,20012102,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20010104,,1,0,[0|0|0],20010104,20015104,20012104,0,0,[0|0|0],0,298000,999,-1,20012104,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
21000100,,1,0,[0|0|0],21000100,21005100,21002100,0,0,[0|0|0],0,298000,999,-1,21002100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
21000102,,1,0,[0|0|0],21000102,21005102,21002102,0,0,[0|0|0],0,298000,999,-1,21002102,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
21010100,,1,0,[0|0|0],21010100,21015100,21012100,0,0,[0|0|0],0,298000,999,-1,21012100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
22000100,,1,0,[0|0|0],22000100,22005100,22002100,0,0,[0|0|0],0,298000,999,-1,22002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
25000100,,1,0,[0|0|0],25000100,25005100,25002100,0,0,[0|0|0],0,298000,999,-1,25002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
28000100,,1,0,[0|0|0],28000100,28005100,28002100,0,0,[0|0|0],0,298000,999,-1,28002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30000100,,1,0,[0|0|0],30000100,30005100,30002100,0,0,[0|0|0],0,-1,999,-1,30002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30010100,,1,0,[0|0|0],30010100,30015100,30012100,0,0,[0|0|0],0,-1,999,-1,30012805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30020100,,0,0,[0|0|0],30020100,30025100,30022100,0,0,[0|0|0],0,-1,999,-1,30022805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30030100,,1,0,[0|0|0],30030100,30035100,30032100,0,0,[0|0|0],0,-1,999,-1,30032805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30040100,,0,0,[0|0|0],30040100,30045100,30042100,0,0,[0|0|0],0,-1,999,-1,30042805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30050100,,1,0,[0|0|0],30050100,30055100,30052100,0,0,[0|0|0],0,-1,999,-1,30052805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30060100,,1,0,[0|0|0],30060100,30065100,30062100,0,0,[0|0|0],0,-1,999,-1,30062805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30070100,,1,0,[0|0|0],30070100,30075100,30072100,0,0,[0|0|0],0,-1,999,-1,30072805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30080100,,1,0,[0|0|0],30080100,30085100,30082100,0,0,[0|0|0],0,-1,999,-1,30082805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30090100,,1,0,[0|0|0],30090100,30095100,30092100,0,0,[0|0|0],0,-1,999,-1,30092805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30100100,,1,0,[0|0|0],30100100,30105100,30102100,0,0,[0|0|0],0,-1,999,-1,30102805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30110100,,1,0,[0|0|0],30110100,30115100,30112100,0,0,[0|0|0],0,-1,999,-1,30112805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30120100,,1,0,[0|0|0],30120100,30125100,30122100,0,0,[0|0|0],0,-1,999,-1,30122805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30130100,,1,0,[0|0|0],30130100,30135100,30132100,0,0,[0|0|0],0,-1,999,-1,30132805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30140100,,1,0,[0|0|0],30140100,30145100,30142100,0,0,[0|0|0],0,-1,999,-1,30142805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30150100,,1,0,[0|0|0],30150100,30155100,30152100,0,0,[0|0|0],0,-1,999,-1,30152805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30160100,,1,0,[0|0|0],30160100,30165100,30162100,0,0,[0|0|0],0,-1,999,-1,30162805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30170100,,1,0,[0|0|0],30170100,30175100,30172100,0,0,[0|0|0],0,-1,999,-1,30172805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30180100,,1,0,[0|0|0],30180100,30185100,30182100,0,0,[0|0|0],0,-1,999,-1,30182805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30190100,,1,0,[0|0|0],30190100,30195100,30192100,0,0,[0|0|0],0,-1,999,-1,30192805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30200100,,1,0,[0|0|0],30200100,30205100,30202100,0,0,[0|0|0],0,-1,999,-1,30202100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31000100,,1,0,[0|0|0],31000100,31005100,31002100,0,0,[0|0|0],0,-1,999,-1,31002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31010100,,1,0,[0|0|0],31010100,31015100,31012100,0,0,[0|0|0],0,-1,999,-1,31012805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31020100,,1,0,[0|0|0],31020100,31025100,31022100,0,0,[0|0|0],0,-1,999,-1,31022805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31030100,,0,0,[0|0|0],31030100,31035100,31032100,0,0,[0|0|0],0,-1,999,-1,31032805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31040100,,1,0,[0|0|0],31040100,31045100,31042100,0,0,[0|0|0],0,-1,999,-1,31042805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31050100,,1,0,[0|0|0],31050100,31055100,31052100,0,0,[0|0|0],0,-1,999,-1,31052805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31060100,,1,0,[0|0|0],31060100,31065100,31062100,0,0,[0|0|0],0,-1,999,-1,31062805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31070100,,1,0,[0|0|0],31070100,31075100,31075200,0,0,[0|0|0],0,-1,999,-1,31072805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31090100,,1,0,[0|0|0],31090100,31095100,31095200,0,0,[0|0|0],0,-1,999,-1,31092805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31100100,,1,0,[0|0|0],31100100,31105100,31105200,0,0,[0|0|0],0,-1,999,-1,31102805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31110100,,1,0,[0|0|0],31110100,31115100,31115200,0,0,[0|0|0],0,-1,999,-1,31112805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31120100,,1,0,[0|0|0],31120100,31125100,31125200,0,0,[0|0|0],0,-1,999,-1,31122805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31150100,,0,0,[0|0|0],31150100,31155100,31152100,0,0,[0|0|0],0,-1,999,-1,31152805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31170100,,1,0,[0|0|0],31170100,31175100,31172100,0,0,[0|0|0],0,-1,999,-1,31172805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31180100,,1,0,[0|0|0],31180100,31185100,31185200,0,0,[0|0|0],0,-1,999,-1,31182805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31190100,,1,0,[0|0|0],31190100,31195100,31195200,0,0,[0|0|0],0,-1,999,-1,31192805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31190102,,1,0,[0|0|0],31190102,31195102,31195202,0,0,[0|0|0],0,-1,999,-1,31192855,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31200100,,1,0,[0|0|0],31200100,31205100,31205200,0,0,[0|0|0],0,-1,999,-1,31202805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31210100,,1,0,[0|0|0],31210100,31215100,31215200,0,0,[0|0|0],0,-1,999,-1,31212805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31220100,,1,0,[0|0|0],31220100,31225100,31225200,0,0,[0|0|0],0,-1,999,-1,31222805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32000100,,1,0,[0|0|0],32000100,32005100,32002100,0,0,[0|0|0],0,-1,999,-1,32002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32010100,,0,0,[0|0|0],32010100,32015100,32012100,0,0,[0|0|0],0,-1,999,-1,32012805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32020100,,1,0,[0|0|0],32020100,32025100,32022100,0,0,[0|0|0],0,-1,999,-1,32022805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32040100,,1,0,[0|0|0],32040100,32045100,32042100,0,0,[0|0|0],0,-1,999,-1,32042805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32050100,,1,0,[0|0|0],32050100,32055100,32052100,0,0,[0|0|0],0,-1,999,-1,32052805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32070100,,1,0,[0|0|0],32070100,32075100,32072100,0,0,[0|0|0],0,-1,999,-1,32072805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32080100,,1,0,[0|0|0],32080100,32085100,32082100,0,0,[0|0|0],0,-1,999,-1,32082805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32110100,,1,0,[0|0|0],32110100,32115100,32112100,0,0,[0|0|0],0,-1,999,-1,32112805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34120100,,1,0,[0|0|0],34120100,34125100,34122100,0,0,[0|0|0],0,-1,999,-1,34122855,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34120102,,1,0,[0|0|0],34120102,34125102,34122102,0,0,[0|0|0],0,-1,999,-1,34122350,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34130100,,1,0,[0|0|0],34130100,34135100,34132100,0,0,[0|0|0],0,-1,999,-1,34132100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34140100,,1,0,[0|0|0],34140100,34145100,34142100,0,0,[0|0|0],0,-1,999,-1,34142100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
35000100,,1,0,[0|0|0],35000100,35005100,35002100,0,0,[0|0|0],0,-1,999,-1,35002100,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
35000102,,1,0,[0|0|0],35000102,35005102,35002102,0,0,[0|0|0],0,-1,999,-1,35002102,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
39200100,,1,0,[0|0|0],39200100,39205100,39202100,0,0,[0|0|0],0,-1,999,-1,39202110,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
39200102,,1,0,[0|0|0],39200102,39205102,39202102,0,0,[0|0|0],0,-1,999,-1,39202112,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
39200104,,1,0,[0|0|0],39200104,39205104,39202104,0,0,[0|0|0],0,-1,999,-1,39202114,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
40000100,,1,0,[0|0|0],40000100,40005100,40002100,0,0,[0|0|0],0,298000,999,-1,40002805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
40010100,,1,0,[0|0|0],40010100,40015100,40012100,0,0,[0|0|0],0,298000,999,-1,40012805,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
