ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2,
30504,,1440,0,305040,0,67020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30505,,1450,0,305050,0,68220,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30506,,1460,0,305060,0,67880,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30507,,1470,0,305070,0,67450,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30508,,1480,0,305080,0,68030,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30509,,1490,0,305090,0,67890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30510,,1500,0,305100,0,67200,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30511,,1510,0,305110,0,68000,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30512,,1520,0,305120,0,67420,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30513,,1530,0,305130,0,67640,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30514,,1540,0,305140,0,67020,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30515,,1550,0,305150,0,68220,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30516,,1560,0,305160,0,67880,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30518,,1590,0,305180,0,67890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30519,,1690,0,305190,0,67400,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30600,,1710,0,306000,0,0,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30601,,1720,0,306010,0,67870,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30602,,1740,0,306020,0,67220,-1,0,3,0,0,5,0,1,-1,-1,-1,-1,[0|0]
30700,,2020,0,307000,0,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30701,,2030,0,307010,0,67110,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30702,,2050,0,307020,0,67600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30703,,2100,0,307030,0,67050,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30704,,2120,0,307040,0,67100,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30800,,3030,0,308000,0,67410,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30801,,3310,0,308010,0,67070,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30802,,3311,0,308020,0,68410,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30803,,3320,0,308030,0,67600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30804,,3350,0,308040,0,68210,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30900,,3500,0,309000,0,67840,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30901,,3510,0,309010,0,67840,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30902,,3520,0,309020,0,67860,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30903,,3550,0,309030,0,67850,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30904,,3580,0,309040,0,67850,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
30905,,3610,0,309050,0,67920,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
32000,,50030000,0,320000,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32001,,50110000,0,320010,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32002,,50130000,0,320020,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32003,,50140000,0,320030,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32004,,50150000,0,320040,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32005,,50160000,0,320050,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32006,,50170000,0,320060,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32007,,50180000,0,320070,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32008,,50190000,0,320080,0,67030,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32009,,50200000,0,320090,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32010,,50210000,0,320100,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32011,,50220000,0,320110,0,67050,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32012,,50230000,0,320120,0,67220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32013,,50260000,0,320130,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32014,,50270000,0,320140,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32015,,50280000,0,320150,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32016,,50290000,0,320160,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32017,,50300000,0,320170,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32018,,50310000,0,320180,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32019,,50320000,0,320190,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32020,,50330000,0,320200,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32021,,50340000,0,320210,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32022,,50350000,0,320220,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32100,,51050000,0,321000,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
32101,,51060000,0,321010,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
32200,,52090000,0,322000,0,67000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32201,,52100000,0,322010,0,67210,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32202,,52110000,0,322020,0,68000,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32203,,52120000,0,322030,0,67420,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32204,,52130000,0,322040,0,67640,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32205,,52140000,0,322050,0,67010,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32206,,52150000,0,322060,0,67020,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32207,,52160000,0,322070,0,67470,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32208,,52170000,0,322080,0,67900,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32209,,52180000,0,322090,0,68220,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
32300,,53030000,0,323000,0,67080,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
35100,,2000300,0,351000,0,68590,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35101,,2000660,0,351010,0,68600,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35102,,2000320,0,351020,0,68610,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35104,,2000310,0,351040,0,68620,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35105,,2000370,0,351050,0,68630,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35106,,2000670,0,351060,0,68640,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35107,,2000340,0,351070,0,68650,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35108,,2000360,0,351080,0,68660,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35110,,2000620,0,351100,0,68670,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35111,,2000330,0,351110,0,68680,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35112,,2000380,0,351120,0,68690,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35113,,2000600,0,351130,0,68700,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35114,,2000650,0,351140,0,68710,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35115,,2000690,0,351150,0,68720,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35116,,2000680,0,351160,0,68730,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35120,,2000700,0,351200,0,68740,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35121,,2000710,0,351210,0,68750,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35122,,2000740,0,351220,0,68760,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35131,,2000760,0,351310,0,68750,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35200,,2000800,0,352000,0,68830,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35300,,2000910,0,353000,0,68840,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35400,,2001100,0,354000,0,68570,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35401,,2001110,0,354010,0,68580,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35410,,2001120,0,354100,0,68520,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35411,,2001130,0,354110,0,68530,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35412,,2001140,0,354120,0,68540,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35413,,2001150,0,354130,0,68550,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35414,,2001160,0,354140,0,68560,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35415,,2001170,0,354150,0,68510,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35500,,2001400,0,355000,0,68770,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35501,,2001410,0,355010,0,68780,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35502,,2001420,0,355020,0,68790,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35503,,2001430,0,355030,0,68800,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35504,,2001450,0,355040,0,68950,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35505,,2001480,0,355050,0,68810,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35506,,2001500,0,355060,0,68770,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35507,,2001510,0,355070,0,68780,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35508,,2001520,0,355080,0,68790,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35509,,2001530,0,355090,0,68800,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35510,,2001550,0,355100,0,68950,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35511,,2001600,0,355110,0,68820,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35600,,2001710,0,356000,0,68810,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35700,,2002000,0,357000,0,68850,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35800,,2003001,0,358000,0,68860,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35801,,2003150,0,358010,0,68870,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35802,,2003160,0,358020,0,68880,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35803,,2003170,0,358030,0,68890,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35804,,2003180,0,358040,0,68900,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35805,,2003190,0,358050,0,68910,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35806,,2003200,0,358060,0,68920,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35807,,2003310,0,358070,0,68930,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
35808,,2003350,0,358080,0,68830,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
37000,,50540000,0,370000,0,68940,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
37001,,50550000,0,370010,0,68940,-1,0,0,0,0,10,0,1,-1,-1,-1,-1,[0|0]
37100,,52520000,0,371000,0,68940,-1,0,0,0,0,5,0,1,-1,-1,-1,-1,[0|0]
