ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,upperYRange,lowerYRange,diffAngMyToDef,throwTypeId,atkAnimId,defAnimId,escHp,selfEscCycleTime,sphereCastRadiusRateTop,sphereCastRadiusRateLow,PadType,AtkEnableState,throwFollowingType,pad2,throwType,selfEscCycleCnt,dmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,isEnableCorrectPos_forThrowAdjust,isEnableThrowFollowingFallAssist,isEnableThrowFollowingFeedback,pad0,atkSorbDmyId,defSorbDmyId,Dist_start,DiffAngMin_start,DiffAngMax_start,upperYRange_start,lowerYRange_start,diffAngMyToDef_start,judgeRangeBasePosDmyId1,judgeRangeBasePosDmyId2,adsrobModelPosInterpolationTime,throwFollowingEndEasingTime,pad1,
10370220,,0,3702,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10370320,,0,3703,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10370420,,0,3704,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10375020,,0,3750,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10380020,,0,3800,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10381020,,0,3810,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,40,40,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10385020,,0,3850,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10386020,,0,3860,1.8,-180,180,0.45,0.45,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10390020,,0,3900,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10390120,,0,3901,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10395020,,0,3950,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,40,40,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10397020,,0,3970,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10405020,,0,4050,1.5,-180,180,0.5,0.65,60,20,40090,11010,0,0,70,70,1,0,0,0,0,0,0,0,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10410020,,0,4100,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10410120,,0,4101,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10412020,,0,4120,2,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10430020,,0,4300,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431020,,0,4310,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431120,,0,4311,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431220,,0,4312,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431320,,0,4313,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431420,,0,4314,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431520,,0,4315,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10431620,,0,4316,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,0,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10432120,,0,4321,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435020,,0,4350,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435120,,0,4351,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435220,,0,4352,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435320,,0,4353,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435420,,0,4354,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435520,,0,4355,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435620,,0,4356,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10435820,,0,4358,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10437020,,0,4370,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10437120,,0,4371,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10437220,,0,4372,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
10437320,,0,4373,1.8,-180,180,0.65,0.65,60,20,40090,11010,0,0,80,80,1,0,0,0,0,0,0,1,1,0,1,0,1,0,249,0,1.5,0,0,0.4,0.55,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
