ID,Name,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,unknown_0x50,unknown_0x51,pad8,elixir_material00,elixir_material01,elixir_material02,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,pad4,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,pad5,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType,isSyncTarget,pad,pad6,wepParamType_Right1,wepParamType_Right2,wepParamType_Right3,wepParamType_Left1,wepParamType_Left2,wepParamType_Left3,pad2,equip_Subwep_Right3,equip_Subwep_Left3,pad3,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,HpEstMax,MpEstMax,pad7,voiceType,reserve,
2402,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2990,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2403,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10010,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2404,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2405,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9500,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2406,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2407,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3350,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2408,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,830,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
2409,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6050,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,[0|0|0|0|0|0]
3000,,0,0,0,0,2000000,18000000,31330000,-1,660000,660100,660200,660300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],9,15,10,11,14,13,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3001,,0,0,0,0,7140000,-1,7140000,30090000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],8,11,12,11,10,16,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3002,,0,0,0,0,14000000,-1,31230000,-1,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],7,14,9,12,16,9,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3003,,0,0,0,0,1090000,-1,30000000,40000000,1401000,931100,930200,930300,50030000,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,30,0,0,0,[0|0|0|0|0|0],5,10,11,10,9,13,9,8,14,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3004,,0,0,0,0,33130000,2010000,30080000,-1,630000,630100,630200,630300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,4000,4070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],6,9,15,9,8,12,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3005,,0,0,0,0,16000000,-1,34000000,30030000,620000,622100,-1,620300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,6421,6000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],7,10,14,8,11,10,7,16,10,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3006,,0,0,0,0,2020000,-1,31300000,34000000,880000,880100,880200,880300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,6420,6510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],10,10,13,10,12,12,9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3007,,0,0,0,0,9000000,-1,41000000,30070000,870000,871100,870200,870300,50000000,-1,50010000,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,20,0,10,0,[0|0|0|0|0|0],9,12,11,13,12,15,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3008,,0,0,0,0,5000000,-1,33000000,30110000,890000,890100,-1,890300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,4390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],9,11,12,11,11,14,14,6,9,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3009,,0,0,0,0,11010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],1,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3100,,0,0,0,0,2000000,18000000,31330000,-1,660000,660100,660200,660300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3100,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],9,15,10,11,14,13,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3101,,0,0,0,0,2000000,18000000,31330000,-1,660000,660100,660200,660300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3101,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],9,15,10,11,14,13,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,0,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
3102,,0,0,0,0,7140000,-1,7140000,30090000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3102,0,0,0,0,0,0,0,0,[0|0|0|0|0|0],8,11,12,11,10,16,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0],0,7,20,70,50,92,-1,0,0,1,0,0,0,[0|0],0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],-1,-1,[0|0|0|0],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,[0|0|0|0|0],0,[0|0|0|0|0|0]
