ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2,
100378,,6910,10000,-1,130780,11109884,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100400,,4390,3000,-1,140000,0,1,0,3,0,0,1,0,1,-1,-1,231010,17,[0|0]
100401,,4430,10000,-1,140010,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100402,,4020,12000,-1,140020,1037469300,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100403,,4050,10000,-1,140030,1037469300,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100404,,4001,2000,-1,140040,1037469316,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100405,,4010,600,-1,140050,1037469316,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100406,,4300,2500,-1,140060,1037469301,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100407,,4440,1500,-1,140070,1037469301,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100425,,6430,4000,-1,140250,0,1,0,3,0,0,1,0,1,-1,-1,231020,18,[0|0]
100426,,6001,6000,-1,140260,1037469305,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100428,,6220,5500,-1,140280,1037469305,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100429,,6100,13000,-1,140290,1037469306,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100430,,6020,10000,-1,140300,1037469306,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100431,,6210,7500,-1,140310,1037469307,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100432,,6250,6000,-1,140320,1037469307,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100433,,6423,8000,-1,140330,1037469308,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100434,,6441,2500,-1,140340,1037469308,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100435,,6510,2000,-1,140350,1037469309,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100436,,6530,3500,-1,140360,1037469309,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100437,,6710,7500,-1,140370,1037469312,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100438,,6730,10000,-1,140380,1037469312,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100439,,6900,6000,-1,140390,1037469314,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100440,,6930,7000,-1,140400,1037469314,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100441,,6960,4000,-1,140410,1037469314,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100442,,6940,8500,-1,140420,1037469315,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100443,,6910,10000,-1,140430,1037469315,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100500,,8702,200,-1,69620,0,1,0,3,0,0,1,0,1,-1,8752,-1,-1,[0|0]
100501,,8500,300,-1,60120,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100502,,9300,500,-1,67000,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100503,,9311,500,-1,67110,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100504,,9361,1000,-1,67610,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100505,,150,1000,-1,150050,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100506,,9500,300,-1,66030,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100507,,1700,40,-1,150070,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100510,,24000000,200,-1,150100,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100511,,31230000,600,-1,150110,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100513,,2040,500,-1,150130,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100514,,8712,200,-1,69720,0,1,0,3,0,0,1,0,1,-1,8762,-1,-1,[0|0]
100515,,1100000,1000,-1,150150,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100516,,1100100,1500,-1,150160,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100517,,1100200,1000,-1,150170,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100518,,1100300,1000,-1,150180,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100519,,50000000,20,-1,150190,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100520,,52000000,40,-1,150200,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100525,,9301,500,-1,67010,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100539,,8707,300,-1,69670,0,1,0,3,0,0,1,0,1,-1,8757,-1,-1,[0|0]
100540,,9500,600,-1,66060,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100541,,1100,800,-1,150410,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100542,,2010000,600,-1,150420,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100543,,18000000,1200,-1,150430,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100544,,50000000,20,-1,150440,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100545,,52000000,40,-1,150450,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100546,,1401000,1500,-1,150460,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100547,,10100,200,-1,150470,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100550,,9383,1500,-1,67830,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100551,,9328,2000,-1,67280,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100552,,15000,500,-1,150520,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100553,,15010,500,-1,150530,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100554,,15020,800,-1,150540,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100557,,50000000,20,-1,150570,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100560,,52000000,40,-1,150600,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100561,,111,1000,-1,150610,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100562,,20651,1000,-1,150620,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100563,,14020000,600,-1,150630,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100564,,30090000,600,-1,150640,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100565,,31100000,1000,-1,150650,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100566,,50040000,160,-1,150660,0,10,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100567,,10100,200,-1,150670,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100575,,9321,600,-1,67210,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100576,,8703,400,-1,69630,0,1,0,3,0,0,1,0,1,-1,8753,-1,-1,[0|0]
100585,,8709,200,-1,69690,0,1,0,3,0,0,1,0,1,-1,8759,-1,-1,[0|0]
100586,,11010000,600,-1,150860,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100587,,2020000,1800,-1,150870,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100588,,30120000,900,-1,150880,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100589,,40000000,600,-1,150890,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100590,,50000000,20,-1,150900,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100591,,52000000,40,-1,150910,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100592,,900,600,-1,150920,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100593,,910,600,-1,150930,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100594,,930,1500,-1,150940,0,2,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100595,,10100,200,-1,150950,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100600,,8000,2000,-1,160000,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100601,,1730,60,-1,160080,0,-1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100602,,30070000,600,-1,160130,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100603,,31070000,1000,-1,160140,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100604,,1000,1500,-1,160160,0,1,0,2,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100605,,8708,500,-1,69680,0,1,0,3,0,0,1,0,1,-1,8758,-1,-1,[0|0]
100606,,9500,600,-1,66070,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100607,,3000000,3000,-1,160190,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100608,,43020000,1500,-1,160200,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100609,,50000000,20,-1,160210,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100610,,52000000,40,-1,160220,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100611,,51000000,300,-1,160230,0,8,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100612,,53000000,300,-1,160240,0,8,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100613,,40000,1500,-1,180500,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100614,,40100,2400,-1,180510,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100615,,40200,1500,-1,180520,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100616,,40300,1500,-1,180530,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100617,,10100,200,-1,180540,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100618,,10101,400,-1,180550,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100625,,9322,1500,-1,67220,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100626,,5000000,3000,-1,160330,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100627,,31000000,1000,-1,160340,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100628,,630000,1000,-1,160410,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100629,,630100,1500,-1,160420,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100630,,630200,1000,-1,160430,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100631,,630300,1000,-1,160440,0,1,0,1,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100632,,2070,1800,-1,160450,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100633,,33130000,800,-1,160460,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100634,,50000000,20,-1,160470,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100635,,52000000,40,-1,160480,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100636,,10100,200,-1,160490,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100637,,10101,400,-1,200250,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100650,,8704,600,-1,69640,0,1,0,3,0,0,1,0,1,-1,8754,-1,-1,[0|0]
100652,,8000,2000,-1,160520,0,3,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100654,,20691,1000,-1,160540,0,5,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100656,,53000000,300,-1,160560,0,15,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100657,,6070,3000,-1,160570,0,3,0,2,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100658,,2070,1800,-1,160580,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100659,,10070,3000,-1,160590,0,1,0,3,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100660,,4040000,3500,-1,160600,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100661,,50000000,20,-1,160610,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100662,,52000000,40,-1,160620,0,-1,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
100663,,51000000,300,-1,160630,0,15,0,0,0,0,1,0,1,-1,-1,-1,-1,[0|0]
