ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,modelMemoryType,texMemoryType,cameraDitherFadeId,reportAnimMemSizeMb,unk,
3950,,0,0,[0|0|0],3,3,101,15,0
3970,,0,0,[0|0|0],3,3,101,12,0
4000,,0,0,[0|0|0],3,3,101,12,0
4020,,0,0,[0|0|0],3,3,101,12,0
4040,,0,0,[0|0|0],2,2,101,12,0
4050,,0,0,[0|0|0],3,3,101,12,768
4060,,0,0,[0|0|0],2,2,101,12,0
4070,,0,0,[0|0|0],2,2,101,12,0
4071,,0,0,[0|0|0],1,1,101,12,0
4080,,0,0,[0|0|0],2,2,101,12,0
4090,,0,0,[0|0|0],3,3,101,12,0
4100,,0,0,[0|0|0],2,2,101,12,0
4101,,0,0,[0|0|0],2,2,101,12,0
4110,,0,0,[0|0|0],2,2,101,12,0
4120,,0,0,[0|0|0],2,2,101,12,0
4130,,0,0,[0|0|0],4,4,110,12,768
4140,,0,0,[0|0|0],3,3,101,12,0
4150,,0,0,[0|0|0],3,3,101,12,0
4160,,0,0,[0|0|0],2,2,101,12,0
4161,,0,0,[0|0|0],2,2,101,12,0
4162,,0,0,[0|0|0],2,2,101,12,0
4163,,0,0,[0|0|0],2,2,101,12,0
4164,,0,0,[0|0|0],2,2,101,12,0
4165,,0,0,[0|0|0],2,2,101,12,0
4166,,0,0,[0|0|0],2,2,101,12,0
4167,,0,0,[0|0|0],2,2,101,12,0
4170,,0,0,[0|0|0],2,2,101,12,0
4171,,0,0,[0|0|0],3,3,101,12,0
4180,,0,0,[0|0|0],2,2,101,12,0
4190,,0,0,[0|0|0],2,2,101,12,0
4191,,0,0,[0|0|0],1,1,101,12,0
4192,,0,0,[0|0|0],1,1,101,12,0
4200,,0,0,[0|0|0],2,2,101,12,512
4201,,0,0,[0|0|0],3,3,101,12,0
4210,,0,0,[0|0|0],3,3,101,12,768
4220,,0,0,[0|0|0],3,3,120,12,0
4230,,0,0,[0|0|0],3,3,101,12,0
4240,,0,0,[0|0|0],3,3,110,12,0
4241,,0,0,[0|0|0],3,3,120,12,0
4250,,0,0,[0|0|0],3,3,101,12,0
4260,,0,0,[0|0|0],3,3,101,12,0
4270,,0,0,[0|0|0],4,4,110,12,0
4280,,0,0,[0|0|0],3,3,110,12,0
4281,,0,0,[0|0|0],3,3,120,12,0
4290,,0,0,[0|0|0],3,3,101,12,0
4300,,0,0,[0|0|0],3,3,101,15,768
4310,,0,0,[0|0|0],3,3,101,15,0
4311,,0,0,[0|0|0],3,3,101,12,768
4312,,0,0,[0|0|0],3,3,101,12,768
4313,,0,0,[0|0|0],3,3,101,12,768
4314,,0,0,[0|0|0],3,3,101,12,768
4315,,0,0,[0|0|0],3,3,101,12,768
4316,,0,0,[0|0|0],3,3,101,12,768
4321,,0,0,[0|0|0],2,2,101,12,0
4340,,0,0,[0|0|0],4,4,110,12,0
4341,,0,0,[0|0|0],4,4,110,12,0
4350,,0,0,[0|0|0],3,3,101,12,0
4351,,0,0,[0|0|0],3,3,101,12,768
4352,,0,0,[0|0|0],3,3,101,12,768
4353,,0,0,[0|0|0],3,3,101,12,768
4354,,0,0,[0|0|0],3,3,101,12,768
4355,,0,0,[0|0|0],3,3,101,12,768
4356,,0,0,[0|0|0],3,3,101,12,768
4358,,0,0,[0|0|0],3,3,101,12,768
4360,,0,0,[0|0|0],3,3,101,12,0
4361,,0,0,[0|0|0],3,3,101,12,0
4362,,0,0,[0|0|0],3,3,101,12,0
4363,,0,0,[0|0|0],3,3,101,12,0
4364,,0,0,[0|0|0],3,3,101,12,0
4365,,0,0,[0|0|0],3,3,101,12,0
4368,,0,0,[0|0|0],3,3,101,12,0
4370,,0,0,[0|0|0],3,3,101,12,0
4371,,0,0,[0|0|0],3,3,101,12,0
4372,,0,0,[0|0|0],3,3,101,12,0
4373,,0,0,[0|0|0],3,3,101,12,0
4374,,0,0,[0|0|0],3,3,101,12,0
4375,,0,0,[0|0|0],3,3,101,12,0
4376,,0,0,[0|0|0],3,3,101,12,0
4377,,0,0,[0|0|0],3,3,101,12,0
4380,,0,0,[0|0|0],3,3,101,15,768
4381,,0,0,[0|0|0],3,3,101,12,768
4382,,0,0,[0|0|0],3,3,101,12,0
4383,,0,0,[0|0|0],3,3,101,12,0
4384,,0,0,[0|0|0],3,3,101,12,0
4385,,0,0,[0|0|0],3,3,101,12,0
4420,,0,0,[0|0|0],4,4,110,12,0
4421,,0,0,[0|0|0],4,4,110,12,0
4430,,0,0,[0|0|0],2,2,101,12,0
4440,,0,0,[0|0|0],3,3,101,12,0
4441,,0,0,[0|0|0],3,3,120,12,0
4442,,0,0,[0|0|0],3,3,120,12,0
4450,,0,0,[0|0|0],5,5,-1,12,0
4460,,0,0,[0|0|0],4,4,120,12,0
4470,,0,0,[0|0|0],3,3,110,12,262144
4480,,0,0,[0|0|0],3,3,110,12,768
4481,,0,0,[0|0|0],2,2,101,12,0
4482,,0,0,[0|0|0],3,3,110,12,0
4483,,0,0,[0|0|0],2,2,101,12,768
4490,,0,0,[0|0|0],3,3,110,12,0
4491,,0,0,[0|0|0],3,3,101,12,0
4492,,0,0,[0|0|0],7,7,120,12,0
4500,,0,0,[0|0|0],5,5,120,12,0
4501,,0,0,[0|0|0],5,5,120,12,0
4502,,0,0,[0|0|0],5,5,120,12,0
4503,,0,0,[0|0|0],5,5,120,12,0
4504,,0,0,[0|0|0],5,5,120,12,0
4505,,0,0,[0|0|0],5,5,120,12,0
4510,,0,0,[0|0|0],5,5,120,12,262144
4511,,0,0,[0|0|0],5,5,120,12,262144
4520,,0,0,[0|0|0],5,5,120,12,262144
4550,,0,0,[0|0|0],3,3,110,12,0
4560,,0,0,[0|0|0],3,3,110,12,0
4561,,0,0,[0|0|0],3,3,110,12,0
4570,,0,0,[0|0|0],4,4,110,12,0
4580,,0,0,[0|0|0],4,4,120,12,0
4600,,0,0,[0|0|0],4,4,120,12,0
4601,,0,0,[0|0|0],4,4,120,12,0
4602,,0,0,[0|0|0],4,4,120,12,0
4603,,0,0,[0|0|0],4,4,120,12,0
4604,,0,0,[0|0|0],4,4,120,12,768
4620,,0,0,[0|0|0],6,6,120,12,262144
4630,,0,0,[0|0|0],4,3,120,12,0
4640,,0,0,[0|0|0],4,4,120,12,262144
4650,,0,0,[0|0|0],4,4,120,12,0
4660,,0,0,[0|0|0],5,5,120,12,0
4670,,0,0,[0|0|0],4,4,120,12,262144
4680,,0,0,[0|0|0],4,4,120,12,0
4690,,0,0,[0|0|0],4,4,110,12,0
4710,,0,0,[0|0|0],6,6,120,12,262144
4711,,0,0,[0|0|0],4,6,110,12,0
4720,,0,0,[0|0|0],5,5,110,12,768
4721,,0,0,[0|0|0],1,1,110,12,768
4730,,0,0,[0|0|0],5,5,120,12,327680
4750,,0,0,[0|0|0],5,5,110,12,262912
4751,,0,0,[0|0|0],3,5,101,12,0
4760,,0,0,[0|0|0],7,7,120,12,327680
4770,,0,0,[0|0|0],5,5,110,12,0
4800,,0,0,[0|0|0],4,4,110,12,768
4801,,0,0,[0|0|0],3,3,101,12,0
4810,,0,0,[0|0|0],4,4,110,12,0
4811,,0,0,[0|0|0],4,4,110,12,0
4820,,0,0,[0|0|0],3,3,101,12,768
4910,,0,0,[0|0|0],4,4,120,12,0
4911,,0,0,[0|0|0],5,5,120,12,0
4950,,0,0,[0|0|0],3,3,101,12,0
4960,,0,0,[0|0|0],4,4,120,12,0
4980,,0,0,[0|0|0],5,5,110,12,262912
5000,,0,0,[0|0|0],0,0,120,0,262144
5010,,0,0,[0|0|0],0,0,120,0,262144
5011,,0,0,[0|0|0],0,0,120,0,262144
5020,,0,0,[0|0|0],0,0,110,0,0
5030,,0,0,[0|0|0],0,0,110,0,0
5040,,0,0,[0|0|0],0,0,101,0,0
5050,,0,0,[0|0|0],0,0,101,0,0
5051,,0,0,[0|0|0],0,0,101,0,0
5060,,0,0,[0|0|0],0,0,101,0,262144
5061,,0,0,[0|0|0],0,0,101,0,262144
5070,,0,0,[0|0|0],0,0,101,0,262144
5080,,0,0,[0|0|0],0,0,110,0,0
5081,,0,0,[0|0|0],0,0,120,0,0
5090,,0,0,[0|0|0],0,0,101,0,0
5110,,0,0,[0|0|0],0,0,101,0,262144
5120,,0,0,[0|0|0],0,0,120,0,262144
5130,,0,0,[0|0|0],0,0,101,0,0
5140,,0,0,[0|0|0],0,0,110,0,262144
5141,,0,0,[0|0|0],0,0,110,0,262144
5160,,0,0,[0|0|0],0,0,101,0,0
5170,,0,0,[0|0|0],0,0,120,0,262144
5190,,0,0,[0|0|0],0,0,101,0,0
5192,,0,0,[0|0|0],0,0,110,0,0
5193,,0,0,[0|0|0],0,0,101,0,0
5194,,0,0,[0|0|0],0,0,101,0,0
5200,,0,0,[0|0|0],0,0,120,0,0
5210,,0,0,[0|0|0],0,0,120,0,262144
5220,,0,0,[0|0|0],0,0,110,0,262144
5230,,0,0,[0|0|0],0,0,120,0,262144
5240,,0,0,[0|0|0],0,0,101,0,0
5241,,0,0,[0|0|0],0,0,101,0,0
5250,,0,0,[0|0|0],0,0,101,0,0
5251,,0,0,[0|0|0],0,0,101,0,0
5260,,0,0,[0|0|0],0,0,120,0,0
5261,,0,0,[0|0|0],0,0,120,0,0
5270,,0,0,[0|0|0],0,0,101,0,0
5271,,0,0,[0|0|0],0,0,101,0,0
5280,,0,0,[0|0|0],0,0,101,0,0
5300,,0,0,[0|0|0],0,0,101,0,0
5310,,0,0,[0|0|0],0,0,101,0,0
5311,,0,0,[0|0|0],0,0,101,0,0
5312,,0,0,[0|0|0],0,0,101,0,0
5320,,0,0,[0|0|0],0,0,120,0,262144
5330,,0,0,[0|0|0],0,0,101,0,0
5350,,0,0,[0|0|0],0,0,101,0,0
5360,,0,0,[0|0|0],0,0,101,0,0
5370,,0,0,[0|0|0],0,0,120,0,262144
5380,,0,0,[0|0|0],0,0,110,0,0
5381,,0,0,[0|0|0],0,0,101,0,0
5390,,0,0,[0|0|0],0,0,120,0,0
5391,,0,0,[0|0|0],0,0,120,0,0
5392,,0,0,[0|0|0],0,0,120,0,0
5401,,0,0,[0|0|0],0,0,101,0,0
5410,,0,0,[0|0|0],0,0,101,0,0
5421,,0,0,[0|0|0],0,0,101,0,0
5430,,0,0,[0|0|0],0,0,101,0,0
5440,,0,0,[0|0|0],0,0,101,0,0
5450,,0,0,[0|0|0],0,0,101,0,0
5460,,0,0,[0|0|0],0,0,101,0,0
5470,,0,0,[0|0|0],0,0,101,0,0
5471,,0,0,[0|0|0],0,0,101,0,0
5472,,0,0,[0|0|0],0,0,101,0,0
5480,,0,0,[0|0|0],0,0,101,0,0
5490,,0,0,[0|0|0],0,0,101,0,0
5500,,0,0,[0|0|0],0,0,101,0,0
5501,,0,0,[0|0|0],0,0,101,0,0
5510,,0,0,[0|0|0],0,0,101,0,0
5511,,0,0,[0|0|0],0,0,101,0,0
5512,,0,0,[0|0|0],0,0,101,0,0
5513,,0,0,[0|0|0],0,0,101,0,0
5520,,0,0,[0|0|0],0,0,101,0,0
5521,,0,0,[0|0|0],0,0,101,0,0
5522,,0,0,[0|0|0],0,0,101,0,0
5523,,0,0,[0|0|0],0,0,101,0,0
5524,,0,0,[0|0|0],0,0,101,0,0
5525,,0,0,[0|0|0],0,0,101,0,0
5526,,0,0,[0|0|0],0,0,101,0,0
5527,,0,0,[0|0|0],0,0,101,0,0
5530,,0,0,[0|0|0],0,0,101,0,0
5540,,0,0,[0|0|0],0,0,101,0,0
5541,,0,0,[0|0|0],0,0,101,0,0
5550,,0,0,[0|0|0],0,0,110,0,0
5551,,0,0,[0|0|0],0,0,120,0,0
5560,,0,0,[0|0|0],0,0,101,0,0
5570,,0,0,[0|0|0],0,0,101,0,0
5580,,0,0,[0|0|0],0,0,120,0,0
5581,,0,0,[0|0|0],0,0,120,0,0
5590,,0,0,[0|0|0],0,0,101,0,0
5591,,0,0,[0|0|0],0,0,101,0,0
5600,,0,0,[0|0|0],0,0,101,0,0
5620,,0,0,[0|0|0],0,0,101,0,0
5630,,0,0,[0|0|0],0,0,110,0,0
5640,,0,0,[0|0|0],0,0,110,0,0
5641,,0,0,[0|0|0],0,0,101,0,0
5651,,0,0,[0|0|0],0,0,101,0,0
5661,,0,0,[0|0|0],0,0,101,0,0
5670,,0,0,[0|0|0],0,0,2,0,0
5680,,0,0,[0|0|0],0,0,2,0,0
5690,,0,0,[0|0|0],0,0,2,0,0
5700,,0,0,[0|0|0],0,0,101,0,0
5701,,0,0,[0|0|0],0,0,101,0,0
5710,,0,0,[0|0|0],0,0,101,0,0
5720,,0,0,[0|0|0],0,0,101,0,0
5730,,0,0,[0|0|0],0,0,110,0,0
5740,,0,0,[0|0|0],0,0,101,0,0
5750,,0,0,[0|0|0],0,0,110,0,0
5751,,0,0,[0|0|0],0,0,101,0,0
5760,,0,0,[0|0|0],0,0,101,0,0
5761,,0,0,[0|0|0],0,0,101,0,0
5770,,0,0,[0|0|0],0,0,120,0,0
5780,,0,0,[0|0|0],0,0,120,0,0
5790,,0,0,[0|0|0],0,0,120,0,0
5800,,0,0,[0|0|0],0,0,101,0,0
5810,,0,0,[0|0|0],0,0,101,0,0
5820,,0,0,[0|0|0],0,0,120,0,0
5830,,0,0,[0|0|0],0,0,101,0,0
5840,,0,0,[0|0|0],0,0,101,0,0
5850,,0,0,[0|0|0],0,0,110,0,0
5860,,0,0,[0|0|0],0,0,120,0,0
5870,,0,0,[0|0|0],0,0,101,0,0
5871,,0,0,[0|0|0],0,0,110,0,0
5872,,0,0,[0|0|0],0,0,120,0,0
5880,,0,0,[0|0|0],0,0,101,0,0
5890,,0,0,[0|0|0],0,0,101,0,0
5900,,0,0,[0|0|0],0,0,101,0,0
5910,,0,0,[0|0|0],0,0,101,0,0
5920,,0,0,[0|0|0],0,0,120,0,0
5930,,0,0,[0|0|0],0,0,101,0,0
5931,,0,0,[0|0|0],0,0,101,0,0
5940,,0,0,[0|0|0],0,0,101,0,0
5950,,0,0,[0|0|0],0,0,101,0,0
5960,,0,0,[0|0|0],0,0,120,0,262144
5970,,0,0,[0|0|0],0,0,110,0,262144
5980,,0,0,[0|0|0],0,0,101,0,0
5990,,0,0,[0|0|0],0,0,101,0,0
6001,,0,0,[0|0|0],2,2,101,1.5,768
6010,,0,0,[0|0|0],2,2,101,1.5,0
6031,,0,0,[0|0|0],2,2,101,1.5,0
6040,,0,0,[0|0|0],2,2,101,1.5,0
6050,,0,0,[0|0|0],2,2,101,1.5,0
6060,,0,0,[0|0|0],2,2,101,1.5,0
6070,,0,0,[0|0|0],2,2,101,1.5,0
6072,,0,0,[0|0|0],2,2,101,1.5,0
6080,,0,0,[0|0|0],2,2,101,1.5,768
6081,,0,0,[0|0|0],2,2,101,1.5,768
6082,,0,0,[0|0|0],2,2,101,1.5,768
6090,,0,0,[0|0|0],2,2,101,1.5,0
6091,,0,0,[0|0|0],4,4,110,1.5,0
6100,,0,0,[0|0|0],2,2,101,1.5,0
6200,,0,0,[0|0|0],0,0,101,0,0
6201,,0,0,[0|0|0],0,0,101,0,0
6202,,0,0,[0|0|0],0,0,101,0,0
6210,,0,0,[0|0|0],0,0,101,0,0
6220,,0,0,[0|0|0],0,0,101,0,0
6221,,0,0,[0|0|0],0,0,110,0,262144
6230,,0,0,[0|0|0],0,0,101,0,0
6231,,0,0,[0|0|0],0,0,101,0,0
6232,,0,0,[0|0|0],0,0,101,0,0
6233,,0,0,[0|0|0],0,0,101,0,0
6240,,0,0,[0|0|0],0,0,101,0,0
6251,,0,0,[0|0|0],0,0,120,0,0
6260,,0,0,[0|0|0],0,0,110,0,262144
6270,,0,0,[0|0|0],0,0,101,0,0
6290,,0,0,[0|0|0],0,0,101,0,0
6291,,0,0,[0|0|0],0,0,101,0,0
6300,,0,0,[0|0|0],0,0,101,0,0
6310,,0,0,[0|0|0],0,0,120,0,0
6320,,0,0,[0|0|0],0,0,101,0,0
7000,,0,0,[0|0|0],2,2,101,12,0
7100,,0,0,[0|0|0],2,2,101,12,0
8000,,0,0,[0|0|0],3,3,101,12,0
8100,,0,0,[0|0|0],3,7,2,12,0
8101,,0,0,[0|0|0],3,7,2,12,0
8110,,0,0,[0|0|0],3,7,2,12,0
8120,,0,0,[0|0|0],5,7,1,12,0
9992,,0,0,[0|0|0],0,0,0,0,0
