ID,Name,chrId,ctrlType,pad,applyBone,targetBone1,targetBone2,
307012,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpArmTwist,L_UpperArm
307013,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
307014,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_UpperArm,R_Forearm
307015,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
307016,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Thigh,R_Calf
307017,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_Clavicle,R_UpArmTwist
307018,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_ThighTwist,R_Thigh
307019,null,3070,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpArmTwist,R_UpperArm
330000,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
330001,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
330002,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
330003,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
330004,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
330005,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
330006,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
330007,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
330008,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist,R_Hand_Dummy,
330009,null,3300,1,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist,Pelvis_Dummy,
330010,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist1,L_Calf,L_CalfTwist
330011,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_Elbow,L_UpperArm,L_Forearm
330012,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_FootTwist,L_Foot_Dummy1,L_Foot_Dummy2
330013,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist1,L_Forearm,L_ForeArmTwist
330014,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_Hip,L_ThighTwist,Pelvis_Dummy
330015,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee,L_Thigh,L_Calf
330016,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee_Skirt,L_Calf_Skirt,L_Thigh_Skirt
330017,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_Shoulder,L_UpArmTwist,L_Clavicle
330018,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist1,L_Thigh,L_ThighTwist
330019,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpperArm,L_UpArmTwist
330020,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
330021,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_UpperArm,R_Forearm
330022,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_FootTwist,R_Foot_Dummy1,R_Foot_Dummy2
330023,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
330024,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_Hip,R_ThighTwist,Pelvis_Dummy
330025,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Thigh,R_Calf
330026,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee_Skirt,R_Calf_Skirt,R_Thigh_Skirt
330027,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_UpArmTwist,R_Clavicle
330028,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_Thigh,R_ThighTwist
330029,null,3300,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpperArm,R_UpArmTwist
345000,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
345001,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
345002,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
345003,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
345004,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
345005,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
345006,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
345007,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
345008,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist,R_Hand_Dummy,
345009,null,3450,1,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist,Pelvis_Dummy,
345010,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],[Support]_L_Wing07,L_Wing04,L_Wing03
345011,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],[Support]l_R_Wing07,R_Wing04,R_Wing03
345012,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist1,L_Calf,L_CalfTwist
345013,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_Elbow,L_Forearm,L_UpperArm
345014,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_FootTwist,L_Foot_Dummy1,L_Foot_Dummy2
345015,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist1,L_Forearm,L_ForeArmTwist
345016,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_Hip,L_ThighTwist,Pelvis_Dummy
345017,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee,L_Calf,L_Thigh
345018,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee_Skirt,L_Calf_Skirt,L_Thigh_Skirt
345019,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_Shoulder,L_UpArmTwist,L_Clavicle
345020,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist1,L_Thigh,L_ThighTwist
345021,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpperArm,L_UpArmTwist
345022,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
345023,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_Forearm,R_UpperArm
345024,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_FootTwist,R_Foot_Dummy1,R_Foot_Dummy2
345025,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
345026,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_Hip,R_ThighTwist,Pelvis_Dummy
345027,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Calf,R_Thigh
345028,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee_Skirt,R_Calf_Skirt,R_Thigh_Skirt
345029,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_UpArmTwist,R_Clavicle
345030,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_Thigh,R_ThighTwist
345031,null,3450,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpperArm,R_UpArmTwist
345100,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
345101,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
345102,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
345103,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
345104,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
345105,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
345106,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
345107,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
345108,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist,R_Hand_Dummy,
345109,null,3451,1,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist,Pelvis_Dummy,
345110,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],[Support]_L_Wing07,L_Wing04,L_Wing03
345111,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],[Support]l_R_Wing07,R_Wing04,R_Wing03
345112,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist1,L_Calf,L_CalfTwist
345113,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_Elbow,L_Forearm,L_UpperArm
345114,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_FootTwist,L_Foot_Dummy1,L_Foot_Dummy2
345115,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist1,L_Forearm,L_ForeArmTwist
345116,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_Hip,L_ThighTwist,Pelvis_Dummy
345117,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee,L_Calf,L_Thigh
345118,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee_Skirt,L_Calf_Skirt,L_Thigh_Skirt
345119,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_Shoulder,L_UpArmTwist,L_Clavicle
345120,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist1,L_Thigh,L_ThighTwist
345121,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpperArm,L_UpArmTwist
345122,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
345123,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_Forearm,R_UpperArm
345124,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_FootTwist,R_Foot_Dummy1,R_Foot_Dummy2
345125,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
345126,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_Hip,R_ThighTwist,Pelvis_Dummy
345127,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Calf,R_Thigh
345128,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee_Skirt,R_Calf_Skirt,R_Thigh_Skirt
345129,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_UpArmTwist,R_Clavicle
345130,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_Thigh,R_ThighTwist
345131,null,3451,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpperArm,R_UpArmTwist
347000,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
347001,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
347002,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
347003,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
347004,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
347005,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
347006,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
347007,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
347008,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist,R_Hand_Dummy,
347009,null,3470,1,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist,Pelvis_Dummy,
347010,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist1,L_Calf,L_CalfTwist
347011,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_Elbow,L_Forearm,L_UpperArm
347012,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_FootTwist,L_Foot_Dummy1,L_Foot_Dummy2
347013,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist1,L_Forearm,L_ForeArmTwist
347014,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_Hip,L_ThighTwist,Pelvis_Dummy
347015,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee,L_Calf,L_Thigh
347016,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee_Skirt,L_Calf_Skirt,L_Thigh_Skirt
347017,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_Shoulder,L_UpArmTwist,L_Clavicle
347018,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist1,L_Thigh,L_ThighTwist
347019,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpperArm,L_UpArmTwist
347020,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
347021,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_Forearm,R_UpperArm
347022,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_FootTwist,R_Foot_Dummy1,R_Foot_Dummy2
347023,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
347024,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_Hip,R_ThighTwist,Pelvis_Dummy
347025,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Calf,R_Thigh
347026,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee_Skirt,R_Calf_Skirt,R_Thigh_Skirt
347027,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_UpArmTwist,R_Clavicle
347028,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_Thigh,R_ThighTwist
347029,null,3470,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpperArm,R_UpArmTwist
347100,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
347101,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
347102,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
347103,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
347104,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
347105,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
347106,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
347107,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
347108,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist,R_Hand_Dummy,
347109,null,3471,1,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist,Pelvis_Dummy,
347110,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist1,L_Calf,L_CalfTwist
347111,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_Elbow,L_Forearm,L_UpperArm
347112,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_FootTwist,L_Foot_Dummy1,L_Foot_Dummy2
347113,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist1,L_Forearm,L_ForeArmTwist
347114,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_Hip,L_ThighTwist,Pelvis_Dummy
347115,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee,L_Calf,L_Thigh
347116,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_Knee_Skirt,L_Calf_Skirt,L_Thigh_Skirt
347117,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_Shoulder,L_UpArmTwist,L_Clavicle
347118,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist1,L_Thigh,L_ThighTwist
347119,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],L_UpArmTwist1,L_UpperArm,L_UpArmTwist
347120,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist1,R_Calf,R_CalfTwist
347121,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_Elbow,R_Forearm,R_UpperArm
347122,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_FootTwist,R_Foot_Dummy1,R_Foot_Dummy2
347123,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_ForeArmTwist1,R_Forearm,R_ForeArmTwist
347124,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_Hip,R_ThighTwist,Pelvis_Dummy
347125,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee,R_Calf,R_Thigh
347126,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_Knee_Skirt,R_Calf_Skirt,R_Thigh_Skirt
347127,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_Shoulder,R_UpArmTwist,R_Clavicle
347128,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_ThighTwist1,R_Thigh,R_ThighTwist
347129,null,3471,0,[0|0|0|0|0|0|0|0|0|0|0],R_UpArmTwist1,R_UpperArm,R_UpArmTwist
366000,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],L_Calf_Skirt,L_Thigh_Skirt,
366001,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],L_CalfTwist,L_Foot,
366002,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],L_Foot_Dummy1,L_Toe0,
366003,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],L_ForeArmTwist,L_Hand_Dummy,
366004,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],L_ThighTwist,Pelvis_Dummy,
366005,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],R_Calf_Skirt,R_Thigh_Skirt,
366006,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],R_CalfTwist,R_Foot,
366007,null,3660,1,[0|0|0|0|0|0|0|0|0|0|0],R_Foot_Dummy1,R_Toe0,
