ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,ParamStr,
10000072,,1,0,[0|0|0],FieldBoss_Lv21
10000073,,1,0,[0|0|0],FieldBoss_Lv22
10000074,,1,0,[0|0|0],FieldBoss_Lv23
10000075,,1,0,[0|0|0],FieldBoss_Lv24
10000076,,1,0,[0|0|0],FieldBoss_Lv25
10000077,,1,0,[0|0|0],FieldBoss_Lv26
10000078,,1,0,[0|0|0],FieldBoss_Lv27
10000079,,1,0,[0|0|0],FieldBoss_Lv28
10000080,,1,0,[0|0|0],FieldBoss_Lv29
10000081,,1,0,[0|0|0],FieldBoss_Lv30
10000082,,1,0,[0|0|0],FieldBoss_Lv31
10000083,,1,0,[0|0|0],MultiHostile_00
10000084,,1,0,[0|0|0],MultiHostile_01
10000085,,1,0,[0|0|0],MultiHostile_02
10000086,,1,0,[0|0|0],MultiHostile_03
10000087,,1,0,[0|0|0],MultiHostile_04
10000088,,1,0,[0|0|0],MultiHostile_05
10000089,,1,0,[0|0|0],Reserved
10000090,,1,0,[0|0|0],MidBoss_Prison
10000091,,1,0,[0|0|0],MidBoss_Catacombs_B
10000092,,1,0,[0|0|0],c5020
10000093,,1,0,[0|0|0],c5030
10000094,,1,0,[0|0|0],c5050
10000095,,1,0,[0|0|0],c5120
10000096,,1,0,[0|0|0],c5130
10000097,,1,0,[0|0|0],c5220
10000098,,1,0,[0|0|0],c5200
10000099,,1,0,[0|0|0],c5210
10000100,,1,0,[0|0|0],c5300
10000101,,1,0,[0|0|0],c5230
10000102,,1,0,[0|0|0],MidBoss_Godman
10000103,,1,0,[0|0|0],MidBoss_MeleeLast
10000104,,1,0,[0|0|0],MidBoss_Melee
11000000,,1,0,[0|0|0],Bgm_000_Green
11000001,,1,0,[0|0|0],Bgm_010_Lake
11000002,,1,0,[0|0|0],Bgm_020_Mountain
11000003,,1,0,[0|0|0],Bgm_030_Plain
11000004,,1,0,[0|0|0],Bgm_040_Snow
11000005,,1,0,[0|0|0],Bgm_100_Castle
11000006,,1,0,[0|0|0],Bgm_110_KingCity
11000007,,1,0,[0|0|0],Bgm_120_UgLabyrinth
11000008,,1,0,[0|0|0],Bgm_121_UgLabyrinth_Ruins
11000009,,1,0,[0|0|0],Bgm_130_Remains
11000010,,1,0,[0|0|0],Bgm_140_Academy
11000011,,1,0,[0|0|0],Bgm_150_RottenBigTree
11000012,,1,0,[0|0|0],Bgm_160_VolcanoPrison
11000013,,1,0,[0|0|0],Bgm_180_Tutorial
11000014,,1,0,[0|0|0],Bgm_190_Ritual
11000015,,1,0,[0|0|0],Bgm_300_Catacombs
11000016,,1,0,[0|0|0],Bgm_310_Cave
11000017,,1,0,[0|0|0],Bgm_320_Tunnel
11000018,,1,0,[0|0|0],Bgm_340_Tower
11000019,,1,0,[0|0|0],Bgm_350_UgKingCity
11000020,,1,0,[0|0|0],Bgm_351_UgKingCity_Tomb
11000021,,1,0,[0|0|0],Bgm_390_CliffTunnel
11000022,,1,0,[0|0|0],Bgm_500_Fortress
11000023,,1,0,[0|0|0],Bgm_999_None
11000024,,1,0,[0|0|0],Bgm_021_Volcano
11000025,,1,0,[0|0|0],Bgm_041_SnowUnder
11000026,,1,0,[0|0|0],Bgm_111_Hub
11000027,,1,0,[0|0|0],Bgm_161_VolcanoHall
11000028,,1,0,[0|0|0],Bgm_151_RottenBigTreeLatter
11000029,,1,0,[0|0|0],Bgm_501_FortressPlain
11000030,,1,0,[0|0|0],Bgm_502_FortressPlainFes
11000031,,1,0,[0|0|0],Bgm_200_TowerLow
11000032,,1,0,[0|0|0],Bgm_201_TowerHigh
11000033,,1,0,[0|0|0],Bgm_202_TowerRevival
11000034,,1,0,[0|0|0],Bgm_210_CenterFortress
11000035,,1,0,[0|0|0],Bgm_220_Ark
11000036,,1,0,[0|0|0],Bgm_250_Nursery
11000037,,1,0,[0|0|0],Bgm_280_Hall
11000038,,1,0,[0|0|0],Bgm_400_Catacombs_B
11000039,,1,0,[0|0|0],Bgm_410_Prison
11000040,,1,0,[0|0|0],Bgm_420_Blacksmith
11000041,,1,0,[0|0|0],Bgm_430_Cave_B
11000042,,1,0,[0|0|0],Bgm_050_Cemetery
11000043,,1,0,[0|0|0],Bgm_051_CemeteryLatter
11000044,,1,0,[0|0|0],Bgm_052_Hill
11000045,,1,0,[0|0|0],Bgm_053_DarkTree
11000046,,1,0,[0|0|0],Bgm_054_AbyssForest
11000047,,1,0,[0|0|0],Bgm_550_RoadFortress
11000048,,1,0,[0|0|0],Bgm_221_Npc405
11000049,,1,0,[0|0|0],Bgm_560_MtDragon
11000050,,1,0,[0|0|0],Bgm_561_Frontier
11000051,,1,0,[0|0|0],Bgm_562_FingerRuin
11000052,,1,0,[0|0|0],Bgm_563_MediumVil
