ID,Name,lv01_BorderDist,lv01_PlayDist,lv12_BorderDist,lv12_PlayDist,lv23_BorderDist,lv23_PlayDist,lv34_BorderDist,lv34_PlayDist,lv45_BorderDist,lv45_PlayDist,tex_lv01_BorderDist,tex_lv01_PlayDist,enableCrossFade,drawDist,drawFadeRange,shadowDrawDist,shadowFadeRange,motionBlur_BorderDist,isPointLightShadowSrc,isDirLightShadowSrc,isShadowDst,isShadowOnly,drawByReflectCam,drawOnlyReflectCam,IncludeLodMapLv,isNoFarClipDraw,lodType,shadowDrawLodOffset,isTraceCameraXZ,isSkydomeDrawPhase,DistantViewModel_BorderDist,DistantViewModel_PlayDist,LimtedActivate_BorderDist_forGrid,LimtedActivate_PlayDist_forGrid,zSortOffsetForNoFarClipDraw,shadowDrawAlphaTestDist,fowardDrawEnvmapBlendType,LBDrawDistScaleParamID,resereve,
10,,0,0,25,5,25,5,25,5,25,5,-1,-1,1,100,5,-1,-1,100,1,1,1,0,0,0,-1,0,4,0,0,0,-1,-1,-1,-1,0,-1,0,10,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
11,,25,5,50,5,50,5,50,5,50,5,25,5,1,100,5,30,-1,100,1,1,1,0,0,0,-1,0,5,0,0,0,-1,-1,-1,-1,0,-1,0,11,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
12,,25,5,25,5,25,5,25,5,25,5,25,5,1,100,5,100,-1,100,1,1,1,0,0,0,-1,0,6,0,0,0,-1,-1,-1,-1,0,-1,0,12,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13,,25,5,25,5,25,5,25,5,25,5,50,5,1,400,5,100,-1,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-1,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14,,25,5,50,5,50,5,50,5,50,5,-1,-1,1,400,5,100,-1,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-1,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
15,,50,5,200,5,500,5,500,5,500,5,25,5,1,500,5,50,1,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,50,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
16,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,1,1,1,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,-2,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
17,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,1,1,1,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,-2,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
18,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-8,-8,-8,-8,100,1,0,0,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-8,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
19,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-2,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-7,-7,-7,-7,100,1,1,1,0,0,0,-1,0,4,0,0,0,-1,-1,-1,-1,0,-7,0,10,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
21,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-7,-7,-7,-7,100,1,1,1,0,0,0,-1,0,5,0,0,0,-1,-1,-1,-1,0,-7,0,11,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
22,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-5,-5,-5,-5,100,1,1,1,0,0,0,-1,0,6,0,0,0,-1,-1,-1,-1,0,-5,0,12,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
23,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-4,-4,-4,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-4,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
24,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-3,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
25,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-3,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
26,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,1,1,1,0,0,0,-1,0,9,0,0,0,-1,-1,-1,-1,0,-2,0,2,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
27,,0,0,0,0,0,0,0,0,0,0,-1,-1,1,50,5,-1,-1,100,1,1,1,0,0,0,2,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
28,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-8,-8,-8,-8,100,1,0,0,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-8,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
29,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,1,1,1,0,0,0,-1,0,7,0,0,0,-1,-1,-1,-1,0,-2,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-4,-4,-4,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-4,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-3,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
33,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,-2,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-5,-5,-5,-5,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-5,0,7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
35,,0,0,0,0,50,5,50,5,50,5,15,5,1,50,5,-1,-1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,0,8,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
36,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-3,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
37,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-4,-4,-4,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-4,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
38,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-4,-4,-4,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-4,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
39,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
40,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-7,-7,-7,-7,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-7,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
41,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-7,-7,-7,-7,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-7,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
42,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
43,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
44,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
45,,25,5,50,5,100,5,100,5,100,5,1200,5,1,700,5,200,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
46,,0,0,50,5,100,5,100,5,100,5,25,5,1,200,5,200,1,100,0,1,1,0,0,0,1,0,1,0,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
47,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
48,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,-3,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
49,,0,0,200,5,200,5,200,5,200,5,25,5,1,200,5,50,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
50,,0,0,100,5,100,5,100,5,100,5,25,5,1,400,5,50,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
51,,25,5,50,5,50,5,50,5,50,5,50,5,1,400,5,50,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
52,,50,5,100,5,100,5,100,5,100,5,50,5,1,200,5,200,1,100,0,1,1,0,0,0,1,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
53,,25,5,50,5,100,5,100,5,100,5,25,5,1,400,5,-1,-1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,0,4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
54,,25,5,50,5,50,5,50,5,50,5,25,5,1,100,5,10,-1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,0,5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
55,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-8,-8,-8,-8,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-8,0,7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
56,,25,5,50,5,50,5,50,5,50,5,25,5,1,200,5,50,1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
57,,0,0,25,5,25,5,25,5,25,5,25,5,0,100,5,-1,-1,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
58,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-4,-4,-4,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,-4,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
59,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60,,0,0,0,0,0,0,0,0,0,0,-1,-1,0,50,5,-1,-1,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
61,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
62,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
63,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,100,0,1,1,0,0,0,-1,0,1,0,0,0,-1,-1,-1,-1,0,-2,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
64,,0,0,100,5,100,5,100,5,100,5,-1,-1,1,200,5,-1,-1,100,0,1,1,0,0,0,1,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
65,,0,0,25,5,25,5,25,5,25,5,1000,5,1,2000,5,200,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
66,,0,0,50,5,50,5,50,5,50,5,25,5,1,100,5,-1,-1,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
67,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,-3,-3,-3,100,0,1,1,0,0,0,1,0,1,0,0,0,-1,-1,-1,-1,0,-3,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
68,,0,0,25,5,25,5,25,5,25,5,50,5,1,100,5,-1,-1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
69,,0,0,25,5,25,5,25,5,25,5,100,5,1,100,5,-1,-1,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
70,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4,-4,-4,-4,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-4,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
71,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-8,-8,-8,-8,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-8,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
72,,0,0,0,0,0,0,0,0,0,0,50,5,0,25,5,-1,-1,100,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
73,,100,5,100,5,100,5,100,5,100,5,200,5,1,200,5,200,1,100,0,1,1,0,0,0,1,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
74,,200,5,400,5,400,5,400,5,400,5,1800,5,1,2000,5,200,1,100,0,1,1,0,0,0,2,0,1,1,0,0,-1,-1,-1,-1,0,50,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
75,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-7,-7,-7,-7,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-7,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
76,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-8,-8,-8,-8,100,0,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-8,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
77,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,100,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
78,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-7,-7,-7,-7,100,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-7,0,5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
